"Excel Table 1: Differentially methylatied positions (p < 0.05) within the Chile PBMC study. Models adjusted for sex, age, smoking status, and estimated cell type proportions.",,,,,,,,
CpG,logFC,p,pFDR,pBonferroni,Chromosome,Position,Gene,Feature category
cg22519827,-0.15,0.03478763556,0.78,1.00,chr4,140151171,,
cg26837906,0.15,0.03478831589,0.78,1.00,chr12,2843655,,
cg10271880,-0.25,0.0347905926,0.78,1.00,chr14,77608587,ZDHHC22,TSS1500
cg17316679,0.23,0.03479213227,0.78,1.00,chr4,30759604,PCDH7;PCDH7,Body;Body
cg04796642,-0.13,0.03479325105,0.78,1.00,chr1,214832580,CENPF,Body
cg17733596,-0.16,0.0347950338,0.78,1.00,chr1,32866235,,
cg04858249,-0.14,0.03479508712,0.78,1.00,chr1,54730613,SSBP3;SSBP3;SSBP3,Body;Body;Body
cg04108615,0.44,0.0347974391,0.78,1.00,chr1,153931566,CRTC2,TSS1500
cg12831060,-0.25,0.03479956907,0.78,1.00,chr8,116563798,TRPS1;TRPS1;TRPS1,Body;Body;Body
cg17279557,-0.13,0.03480128382,0.78,1.00,chr4,87927655,AFF1;AFF1,Body;TSS1500
cg21351102,0.17,0.0348026604,0.78,1.00,chr18,3247294,MYL12A,TSS1500
cg01605789,-0.16,0.0348034624,0.78,1.00,chr1,95500538,ALG14,Body
cg24805373,-0.21,0.03480463434,0.78,1.00,chr14,72265820,,
cg15512736,-0.14,0.03480553168,0.78,1.00,chr12,75885093,GLIPR1,Body
cg23362687,-0.14,0.03480640759,0.78,1.00,chr7,883564,UNC84A;UNC84A,Body;Body
cg17228824,-0.17,0.03480822885,0.78,1.00,chr7,156475599,LMBR1,3'UTR
cg07450213,0.20,0.03480894272,0.78,1.00,chr16,12374273,SNX29,Body
cg26918675,-0.12,0.03480918145,0.78,1.00,chr7,130774813,FLJ43663;FLJ43663,Body;Body
cg12664749,-0.20,0.03481295425,0.78,1.00,chr1,199717464,,
cg09636063,0.19,0.03481330381,0.78,1.00,chr6,158957850,TMEM181,1stExon
cg00474734,-0.29,0.03481357871,0.78,1.00,chr12,53645975,MFSD5;MFSD5;MFSD5,1stExon;Body;5'UTR
cg22760531,-0.18,0.03481410646,0.78,1.00,chr10,104220375,TMEM180,TSS1500
cg04386006,-0.29,0.03481480719,0.78,1.00,chr5,176853676,GRK6;GRK6;GRK6,TSS200;TSS200;TSS200
cg22609459,-0.12,0.0348154434,0.78,1.00,chr19,36126295,RBM42,Body
cg14443286,0.21,0.03481881354,0.78,1.00,chr2,31109024,,
cg25026394,0.19,0.03481922099,0.78,1.00,chr3,175675056,,
cg03276552,-0.12,0.03481928464,0.78,1.00,chr3,190229556,,
cg18213363,0.20,0.03481930757,0.78,1.00,chr2,229549368,,
cg14326196,0.41,0.03482161955,0.78,1.00,chr9,116860650,KIF12,5'UTR
cg13368979,-0.16,0.03482193562,0.78,1.00,chr8,134208489,WISP1;WISP1;WISP1;WISP1;WISP1,Body;Body;Body;Body;Body
cg26049527,-0.16,0.03482245023,0.78,1.00,chr1,180218208,LHX4,Body
cg09649519,-0.17,0.03482418286,0.78,1.00,chr8,75035222,,
cg05066635,-0.12,0.03482436657,0.78,1.00,chr10,111644518,XPNPEP1;XPNPEP1;XPNPEP1,Body;Body;Body
cg03649143,-0.25,0.03482443192,0.78,1.00,chr11,122017381,MIRLET7A2;LOC399959,TSS200;Body
cg17896987,-0.23,0.03482554627,0.78,1.00,chr16,10456389,,
cg25464383,0.16,0.03482776056,0.78,1.00,chr9,83852266,,
cg24238499,-0.16,0.0348281251,0.78,1.00,chr1,25667376,TMEM50A,Body
cg04808022,-0.15,0.0348281433,0.78,1.00,chr18,29006481,DSG1-AS1,Body
cg14157268,0.19,0.03482816705,0.78,1.00,chr15,80655104,,
cg00312919,-0.23,0.03482970394,0.78,1.00,chr7,38217710,STARD3NL,TSS1500
cg09752583,0.17,0.03483146971,0.78,1.00,chr6,53058587,,
cg02673850,0.14,0.03483777273,0.78,1.00,chr1,211828484,,
cg12192795,-0.13,0.03483809392,0.78,1.00,chr16,11289861,,
cg18704705,-0.20,0.03483928653,0.78,1.00,chr20,47364640,PREX1,Body
cg12747742,0.23,0.03483976761,0.78,1.00,chr17,9705729,GSG1L2,Body
cg08569350,-0.17,0.03484029221,0.78,1.00,chr7,1069812,C7orf50;C7orf50;C7orf50,Body;Body;Body
cg03128558,-0.26,0.03484071266,0.78,1.00,chr12,10559548,KLRC4-KLRK1,5'UTR
cg24337273,0.18,0.03484131736,0.78,1.00,chr6,1519163,,
cg01219672,0.39,0.03484180353,0.78,1.00,chr1,220960086,MARC1;MARC1,5'UTR;1stExon
cg11709405,-0.21,0.0348421854,0.78,1.00,chr1,24649398,GRHL3;GRHL3;GRHL3,TSS200;Body;TSS200
cg13033164,-0.12,0.03484220352,0.78,1.00,chr15,89079634,DET1;DET1;DET1,Body;5'UTR;5'UTR
cg21478222,-0.17,0.03484296629,0.78,1.00,chr1,205601572,ELK4;ELK4;ELK4;ELK4,1stExon;5'UTR;1stExon;5'UTR
cg00945571,0.24,0.03484421409,0.78,1.00,chr9,21316902,,
cg14617151,-0.14,0.03484481677,0.78,1.00,chr1,110138625,,
cg16991044,-0.17,0.03484488373,0.78,1.00,chr6,112645952,,
cg02065560,-0.17,0.03484494036,0.78,1.00,chr22,27540557,,
cg05129610,-0.19,0.03484522732,0.78,1.00,chr7,23053937,FAM126A,TSS200
cg12161018,0.16,0.03484524939,0.78,1.00,chr12,19807813,,
cg20037601,0.39,0.034846029,0.78,1.00,chr15,73652167,HCN4,Body
cg13209567,0.37,0.03484637854,0.78,1.00,chr3,125986472,,
cg01017862,-0.14,0.03484824459,0.78,1.00,chr1,237726185,RYR2,Body
cg02695938,-0.15,0.03485091109,0.78,1.00,chr17,75091971,SEC14L1;SEC14L1,5'UTR;5'UTR
cg14633276,-0.18,0.03485129797,0.78,1.00,chr2,72790287,EXOC6B,Body
cg18001729,0.27,0.03485141489,0.78,1.00,chr11,62028184,,
cg00581783,-0.16,0.03485190891,0.78,1.00,chr3,183731991,ABCC5;ABCC5,Body;Body
cg25943276,0.17,0.03485625816,0.78,1.00,chr11,131533284,NTM,Body
cg21160379,-0.15,0.03485699376,0.78,1.00,chr18,73140044,SMIM21;SMIM21,TSS1500;TSS1500
cg01542649,-0.15,0.0348591488,0.78,1.00,chr7,123633252,,
cg11989895,-0.14,0.034859523,0.78,1.00,chr11,65844276,PACS1,Body
cg06961290,-0.14,0.03486030276,0.78,1.00,chr17,28535040,SLC6A4,Body
cg09756671,0.23,0.03486301592,0.78,1.00,chr16,12968251,,
cg23375252,0.26,0.03486362829,0.78,1.00,chr20,14123131,MACROD2,Body
cg02707840,0.18,0.03486394095,0.78,1.00,chr11,59610635,GIF,Body
cg02201453,-0.21,0.03486610796,0.78,1.00,chr10,43704667,RASGEF1A;RASGEF1A,Body;5'UTR
cg20941275,0.16,0.03486639876,0.78,1.00,chr14,35860273,,
cg06371237,-0.20,0.03486708916,0.78,1.00,chr22,26889832,TFIP11;TFIP11,Body;Body
cg18997352,0.18,0.03486775782,0.78,1.00,chr12,88810705,,
cg19832184,-0.14,0.03486833306,0.78,1.00,chr20,33578069,MYH7B;MIR499,Body;TSS200
cg02866177,0.20,0.03486847445,0.78,1.00,chr20,59759496,,
cg10355551,0.18,0.03486903152,0.78,1.00,chr16,88943889,CBFA2T3;CBFA2T3,Body;Body
cg08106256,0.25,0.03487021583,0.78,1.00,chr19,16597641,CALR3,Body
cg10540568,-0.16,0.03487070809,0.78,1.00,chr22,48371573,,
cg17384417,0.22,0.03487254857,0.78,1.00,chr8,139927512,COL22A1,TSS1500
cg15082257,0.23,0.03487332518,0.78,1.00,chr17,68361994,,
cg12546104,-0.19,0.03487491575,0.78,1.00,chr9,136253699,STKLD1;STKLD1,Body;Body
cg05417534,-0.15,0.03487785629,0.78,1.00,chr9,3256732,RFX3;RFX3;RFX3,Body;Body;Body
cg16063188,0.21,0.03487855954,0.78,1.00,chr7,145331027,,
cg25160289,-0.13,0.03487905547,0.78,1.00,chr20,34241692,CPNE1;CPNE1;CPNE1;CPNE1;CPNE1;CPNE1;CPNE1;CPNE1;RBM12;RBM12;RBM12;RBM12,1stExon;5'UTR;Body;5'UTR;5'UTR;5'UTR;5'UTR;5'UTR;Body;Body;Body;Body
cg03627468,-0.13,0.03488080413,0.78,1.00,chr16,79331759,,
cg19372952,0.19,0.03488126343,0.78,1.00,chr6,87884827,ZNF292,Body
cg00908027,0.21,0.03488230491,0.78,1.00,chr16,84764188,USP10,Body
cg25064130,-0.18,0.03488654002,0.78,1.00,chr2,179372221,MIR548N,Body
cg09774226,0.19,0.03488741765,0.78,1.00,chr1,27858273,,
cg16447449,0.23,0.03488948088,0.78,1.00,chr2,10261073,,
cg22533226,0.20,0.03488956428,0.78,1.00,chr12,131456752,ADGRD1,Body
cg01413214,-0.21,0.03489144787,0.78,1.00,chr21,38606640,DSCR3,Body
cg16703193,-0.16,0.03489227567,0.78,1.00,chr3,183891954,AP2M1;AP2M1,TSS1500;TSS1500
cg01085736,-0.12,0.03489311245,0.78,1.00,chr14,89851504,FOXN3;FOXN3,Body;Body
cg18449591,0.23,0.03489318489,0.78,1.00,chr17,57184575,TRIM37;TRIM37,TSS1500;TSS1500
cg20781321,0.24,0.03489433562,0.78,1.00,chr5,91989663,,
cg00716870,-0.31,0.03489471149,0.78,1.00,chr5,141498159,NDFIP1,Body
cg22922761,0.18,0.03489565713,0.78,1.00,chr14,74823886,C14orf115,Body
cg04615725,-0.13,0.0348965562,0.78,1.00,chr14,64653096,SYNE2;SYNE2;MIR548AZ,Body;Body;Body
cg08057010,0.12,0.0348992376,0.78,1.00,chr1,185565467,LINC01350,Body
cg04161776,-0.11,0.03489982134,0.78,1.00,chr6,38314787,BTBD9;BTBD9;BTBD9;BTBD9,Body;Body;Body;Body
cg06497846,0.22,0.03490012617,0.78,1.00,chr19,17760166,UNC13A,Body
cg14268194,-0.14,0.03490033923,0.78,1.00,chr7,144226107,TPK1;TPK1,Body;Body
cg05468483,-0.27,0.03490302331,0.78,1.00,chr2,70563880,,
cg05807467,0.19,0.03490465639,0.78,1.00,chr8,17579494,MTUS1;MTUS1;MTUS1;MTUS1;MTUS1,1stExon;5'UTR;Body;5'UTR;Body
cg03141594,0.18,0.03490630059,0.78,1.00,chr2,232209824,ARMC9,3'UTR
cg03686221,0.20,0.03490808673,0.78,1.00,chr6,42688349,PRPH2,Body
cg12553238,-0.34,0.03490824813,0.78,1.00,chr14,20960017,,
cg27438363,0.17,0.03490832284,0.78,1.00,chr2,234991183,,
cg09137217,-0.13,0.03490966431,0.78,1.00,chr2,221053026,,
cg01724479,0.14,0.03491031325,0.78,1.00,chr7,156139261,,
cg10732977,-0.22,0.03491054459,0.78,1.00,chr4,169086253,ANXA10,Body
cg24728281,0.13,0.03491286671,0.78,1.00,chr16,86411456,,
cg11392272,0.29,0.03491449099,0.78,1.00,chr11,120729591,GRIK4;GRIK4;GRIK4,Body;Body;Body
cg03198733,0.19,0.03492234207,0.78,1.00,chr12,7167584,C1S;C1S,TSS1500;TSS1500
cg10718575,0.23,0.03492320853,0.78,1.00,chr2,74859870,M1AP;M1AP;M1AP,Body;Body;Body
cg05139997,-0.13,0.03492359611,0.78,1.00,chr20,42305928,MYBL2;MYBL2,Body;Body
cg21901790,0.12,0.03492519117,0.78,1.00,chr17,46599866,,
cg15431640,0.16,0.03492528481,0.78,1.00,chr15,76456309,C15orf27,Body
cg14089876,0.55,0.03492648148,0.78,1.00,chr5,42423739,GHR;GHR;GHR;GHR,TSS1500;TSS1500;TSS1500;TSS200
cg22258841,-0.16,0.03493044002,0.78,1.00,chr6,28368140,ZSCAN12;ZSCAN12,TSS1500;TSS1500
cg20620878,0.37,0.03493131342,0.78,1.00,chr4,121131096,,
cg21742580,0.18,0.0349333213,0.78,1.00,chr1,56844452,,
cg07760269,-0.15,0.03493446262,0.78,1.00,chr5,760077,,
cg03674660,-0.17,0.03493496795,0.78,1.00,chr6,168844698,SMOC2;SMOC2,Body;Body
cg11714792,-0.16,0.034935673,0.78,1.00,chr16,12773122,CPPED1;CPPED1,Body;Body
cg14600813,0.42,0.03493581068,0.78,1.00,chr4,57396496,,
cg00774602,-0.18,0.03493741294,0.78,1.00,chr2,24898491,NCOA1;NCOA1;NCOA1,Body;Body;Body
cg13419884,0.22,0.03493762662,0.78,1.00,chr2,226446871,KIAA1486,Body
cg07660753,0.29,0.03494133897,0.78,1.00,chr9,118970666,PAPPA,Body
cg17298681,0.26,0.03494169618,0.78,1.00,chr10,91718341,LINC01375,TSS1500
cg11692800,-0.16,0.03494288392,0.78,1.00,chr5,55971895,,
cg23194363,-0.13,0.03494677391,0.78,1.00,chr6,138087898,,
cg05112090,-0.14,0.03494950611,0.78,1.00,chr18,51777779,,
cg06101841,-0.13,0.03494991968,0.78,1.00,chr3,48758048,,
cg24913613,-0.26,0.03495061232,0.78,1.00,chr2,26309142,RAB10,Body
cg13122937,0.17,0.03495081127,0.78,1.00,chr2,25073155,ADCY3,Body
cg13240204,0.20,0.03495118379,0.78,1.00,chr13,74276630,KLF12,Body
cg07093539,-0.14,0.0349527089,0.78,1.00,chr17,79945199,ASPSCR1,Body
cg19614454,-0.12,0.03495361412,0.78,1.00,chr6,139265575,REPS1;REPS1,Body;Body
cg10481617,0.15,0.03495363376,0.78,1.00,chr6,12789309,PHACTR1,Body
cg03435979,-0.13,0.03495454552,0.78,1.00,chr2,10141690,GRHL1,3'UTR
cg14098615,0.24,0.0349551852,0.78,1.00,chr21,47269709,PCBP3;PCBP3,TSS200;TSS200
cg14465148,0.18,0.03495998563,0.78,1.00,chr6,3329791,SLC22A23;SLC22A23,Body;Body
cg04257903,-0.13,0.03496138966,0.78,1.00,chr16,86638847,,
cg14724933,0.29,0.03496373356,0.78,1.00,chr5,161494789,GABRG2;GABRG2;GABRG2;GABRG2;GABRG2;GABRG2,1stExon;1stExon;5'UTR;5'UTR;5'UTR;1stExon
cg01614426,0.16,0.0349639414,0.78,1.00,chr9,137114085,,
cg01973920,0.22,0.0349640044,0.78,1.00,chr5,980997,,
cg12780337,0.23,0.03496460027,0.78,1.00,chr1,150339200,RPRD2;RPRD2;RPRD2,Body;Body;Body
cg05926586,-0.46,0.03496573484,0.78,1.00,chr15,74592786,CCDC33,Body
cg23791824,0.21,0.03496592586,0.78,1.00,chr20,56722243,,
cg03540731,0.15,0.0349662747,0.78,1.00,chr19,18508115,LRRC25;LRRC25,1stExon;5'UTR
cg01814774,-0.13,0.0349663662,0.78,1.00,chr8,126763633,,
cg24858031,-0.17,0.03496716229,0.78,1.00,chr3,27810554,,
cg17470019,-0.16,0.03496732754,0.78,1.00,chr1,40697126,RLF,Body
cg22474171,-0.14,0.03496830117,0.78,1.00,chr10,73975494,ANAPC16;ANAPC16;ANAPC16;ANAPC16;ANAPC16;ANAPC16;ASCC1;ASCC1;ASCC1;ASCC1,TSS1500;TSS1500;TSS1500;TSS1500;TSS1500;TSS1500;5'UTR;5'UTR;5'UTR;Body
cg05186239,0.22,0.03497044263,0.78,1.00,chr11,85811125,,
cg20914572,0.16,0.03497187039,0.78,1.00,chr6,32119874,PRRT1;PPT2,TSS200;TSS1500
cg24408662,-0.15,0.03497243081,0.78,1.00,chr5,103079926,,
cg04804803,-0.14,0.03497382422,0.78,1.00,chr1,27218911,GPATCH3;GPATCH3,Body;ExonBnd
cg06257038,-0.14,0.03497420862,0.78,1.00,chr12,127268720,,
cg12740512,0.16,0.03497437669,0.78,1.00,chr20,10415952,C20orf94;C20orf94;MKKS,5'UTR;1stExon;TSS1500
cg16127043,-0.15,0.03497467396,0.78,1.00,chr13,114861905,RASA3,Body
cg06660522,-0.14,0.03497558786,0.78,1.00,chr1,211725112,,
cg21069922,-0.16,0.03497643385,0.78,1.00,chr17,27182342,ERAL1,Body
cg25397557,-0.12,0.03497643972,0.78,1.00,chr5,87567414,,
cg19034331,-0.18,0.03497664525,0.78,1.00,chr22,37923717,,
cg25036073,-0.12,0.0349772938,0.78,1.00,chr14,103799075,EIF5,TSS1500
cg14711881,0.26,0.03497768088,0.78,1.00,chr10,113639924,,
cg03545101,0.20,0.03497773896,0.78,1.00,chr4,109894258,COL25A1;COL25A1;COL25A1;COL25A1,Body;Body;Body;Body
cg03275224,-0.32,0.03497778762,0.78,1.00,chr1,100643930,LRRC39;LRRC39;LRRC39;LRRC39,TSS200;TSS200;TSS200;TSS200
cg14535884,-0.37,0.03497894497,0.78,1.00,chr9,117349621,ATP6V1G1,TSS1500
cg21891049,-0.15,0.03497905325,0.78,1.00,chr16,2817311,SRRM2,Body
cg26971692,-0.21,0.03498106426,0.78,1.00,chr7,135633371,LUZP6;MTPN,5'UTR;Body
cg21002674,0.22,0.03498133921,0.78,1.00,chr4,10600367,CLNK,Body
cg11204117,-0.22,0.0349861523,0.78,1.00,chr1,62944778,DOCK7;DOCK7;DOCK7;DOCK7,Body;Body;Body;Body
cg26860122,-0.14,0.03498637917,0.78,1.00,chr13,114138716,DCUN1D2,Body
cg17967443,-0.25,0.03498841213,0.78,1.00,chr10,14074664,FRMD4A,Body
cg08066645,-0.14,0.03499088524,0.78,1.00,chr14,45356892,,
cg09826188,-0.17,0.03499399054,0.78,1.00,chr3,99979421,TBC1D23,TSS1500
cg19706682,0.17,0.03499527685,0.78,1.00,chr16,84179331,LRRC50;HSDL1;HSDL1,Body;TSS1500;TSS1500
cg19726343,0.22,0.03499562647,0.78,1.00,chr1,7515595,CAMTA1,Body
cg10095950,-0.19,0.03499622632,0.78,1.00,chr4,99443697,TSPAN5,Body
cg06256487,-0.27,0.03499738469,0.78,1.00,chr14,93651366,TMEM251;MOAP1;TMEM251;TMEM251,TSS200;TSS200;1stExon;5'UTR
cg22199079,-0.23,0.03499762102,0.78,1.00,chr6,5334573,FARS2,5'UTR
cg18734877,-0.25,0.03499792713,0.78,1.00,chr8,27297419,PTK2B;PTK2B;PTK2B;PTK2B,Body;Body;Body;Body
cg16238252,0.16,0.0350017495,0.78,1.00,chr1,64578766,ROR1-AS1;ROR1-AS1;ROR1;ROR1,Body;TSS1500;Body;Body
cg07257571,-0.27,0.03500628362,0.78,1.00,chr10,22979312,PIP4K2A,Body
cg13206129,-0.22,0.03500706987,0.78,1.00,chr19,45457300,CLPTM1;CLPTM1;CLPTM1,TSS1500;TSS1500;TSS1500
cg07921950,0.27,0.03501160399,0.78,1.00,chr12,14107199,GRIN2B,5'UTR
cg26669602,-0.11,0.03501249507,0.78,1.00,chr20,62243857,GMEB2,Body
cg11446024,0.16,0.03501283323,0.78,1.00,chr12,63670677,,
cg24041637,-0.19,0.0350141345,0.78,1.00,chr1,233462711,KIAA1804,TSS1500
cg14295282,0.22,0.0350160337,0.78,1.00,chr12,93660731,LOC643339,Body
cg12765548,0.16,0.035016424,0.78,1.00,chr2,88485787,THNSL2;THNSL2;THNSL2,3'UTR;3'UTR;3'UTR
cg01086490,0.28,0.03501706934,0.78,1.00,chr7,113722826,,
cg26759515,-0.31,0.03502058663,0.78,1.00,chr16,67515027,ATP6V0D1;ATP6V0D1,1stExon;5'UTR
cg16209579,0.19,0.03502183971,0.78,1.00,chr4,111437669,ENPEP,Body
cg14155350,0.17,0.03502232679,0.78,1.00,chr18,66084877,,
cg06958453,-0.12,0.03502323125,0.78,1.00,chr8,73480240,KCNB2,Body
cg05423144,0.18,0.03502376136,0.78,1.00,chr4,139792229,,
cg22072966,-0.23,0.03502420953,0.78,1.00,chr3,82034693,,
cg12302880,-0.14,0.03502779157,0.78,1.00,chr12,57671076,R3HDM2,Body
cg01891940,-0.22,0.03502928184,0.78,1.00,chr14,39816502,CTAGE5;CTAGE5;CTAGE5;CTAGE5;CTAGE5;CTAGE5;CTAGE5,Body;Body;Body;Body;Body;Body;Body
cg03965089,0.15,0.03502994161,0.78,1.00,chr9,77259304,RORB,Body
cg12893852,-0.12,0.03503014467,0.78,1.00,chr17,40893415,EZH1,5'UTR
cg03317235,0.19,0.03503072491,0.78,1.00,chr5,139423324,NRG2;NRG2;NRG2;NRG2,TSS1500;TSS1500;TSS1500;TSS1500
cg00463890,0.23,0.03503255545,0.78,1.00,chr3,10491437,ATP2B2;ATP2B2,5'UTR;5'UTR
cg18955456,-0.12,0.03503460381,0.78,1.00,chr5,102440497,GIN1,Body
cg01561368,0.10,0.03503700902,0.78,1.00,chr14,91977240,SMEK1,TSS1500
cg27537058,-0.23,0.03503753657,0.78,1.00,chr10,131875061,,
cg09681977,-0.30,0.03504045089,0.78,1.00,chr2,240153103,HDAC4,Body
cg02826333,-0.28,0.03504058942,0.78,1.00,chr4,46127063,GABRG1,TSS1500
cg19901866,-0.15,0.03504083241,0.78,1.00,chr22,17564615,IL17RA,TSS1500
cg06226283,0.30,0.03504155489,0.78,1.00,chr7,103629555,RELN;RELN,Body;Body
cg27589196,-0.24,0.03504210557,0.78,1.00,chr14,102783692,ZNF839,TSS200
cg05709437,-0.23,0.03504656152,0.78,1.00,chr1,186426136,PDC;MIR548F1,5'UTR;Body
cg06313119,-0.23,0.0350472613,0.78,1.00,chr13,103046736,FGF14,Body
cg15072038,-0.15,0.03504752576,0.78,1.00,chr3,149467549,COMMD2,Body
cg12653343,0.21,0.03504958876,0.78,1.00,chr16,85299537,,
cg06992324,-0.14,0.03504979236,0.78,1.00,chr2,122322947,CLASP1;CLASP1;CLASP1,Body;Body;Body
cg03928653,-0.16,0.0350505385,0.78,1.00,chr21,34759108,,
cg27368712,0.18,0.03505383983,0.78,1.00,chr4,183197448,,
cg05283521,-0.14,0.03505399738,0.78,1.00,chr7,157259343,,
cg10721450,-0.19,0.03505443952,0.78,1.00,chr10,112678769,NCRNA00081;NCRNA00081;NCRNA00081;NCRNA00081;SHOC2;NCRNA00081,Body;Body;Body;TSS200;TSS1500;Body
cg08615744,0.25,0.03505509349,0.78,1.00,chr9,38208581,,
cg06214869,-0.22,0.03505727765,0.78,1.00,chr7,85151454,,
cg14642399,0.21,0.03505862284,0.78,1.00,chr8,124967062,FER1L6,5'UTR
cg15244280,0.27,0.03505929268,0.78,1.00,chr15,80690888,,
cg14101860,0.21,0.03506079283,0.78,1.00,chr2,152013789,,
cg01361555,-0.15,0.03506267762,0.78,1.00,chr2,39236214,SOS1,Body
cg01211763,0.23,0.03506323146,0.78,1.00,chr11,131790806,NTM;NTM;NTM;NTM,Body;Body;Body;Body
cg23991055,-0.20,0.03506360419,0.78,1.00,chr11,64880626,TM7SF2,Body
cg14195648,-0.17,0.03506400956,0.78,1.00,chr17,3778992,CAMKK1;CAMKK1;CAMKK1,Body;Body;Body
cg21802573,-0.16,0.03506714284,0.78,1.00,chr17,13564765,,
cg08286219,-0.17,0.03506729955,0.78,1.00,chr21,38580802,DSCR9,TSS200
cg02853154,-0.23,0.03506770987,0.78,1.00,chr13,74831888,,
cg26757524,-0.14,0.03506774916,0.78,1.00,chr12,105602441,APPL2;APPL2;APPL2,Body;Body;Body
cg22801465,-0.16,0.03506933676,0.78,1.00,chr14,93563493,ITPK1;ITPK1;ITPK1,Body;Body;Body
cg15465121,0.18,0.03506984447,0.78,1.00,chr12,132617896,,
cg14328408,0.21,0.03507117044,0.78,1.00,chr9,103463838,,
cg20098626,0.15,0.03507218193,0.78,1.00,chr8,49217310,,
cg25924352,0.21,0.03507395344,0.78,1.00,chr3,333729,CHL1;CHL1,5'UTR;5'UTR
cg11918049,-0.12,0.03507561732,0.78,1.00,chr2,102360816,MAP4K4;MAP4K4;MAP4K4,Body;Body;Body
cg15673990,-0.16,0.03507734189,0.78,1.00,chr14,86536324,LOC101928767,Body
cg25833031,0.14,0.03507789259,0.78,1.00,chr10,30639296,MTPAP,TSS1500
cg21955402,0.18,0.03507871649,0.78,1.00,chr17,18163716,SMCR7;SMCR7;SMCR7,TSS200;TSS1500;TSS200
cg21127033,0.23,0.0350792298,0.78,1.00,chr18,59423790,,
cg15355620,-0.18,0.03508026498,0.78,1.00,chr7,99953298,MIR6840;STAG3L5P-PVRIG2P-PILRB;STAG3L5P-PVRIG2P-PILRB,TSS1500;Body;Body
cg03503642,0.20,0.03508162877,0.78,1.00,chr6,75912711,COL12A1;COL12A1,5'UTR;5'UTR
cg20145009,-0.23,0.03508206445,0.78,1.00,chr14,105399175,PLD4,Body
cg04731624,0.16,0.03508443138,0.78,1.00,chr5,171067585,,
cg19358016,0.25,0.03508473022,0.78,1.00,chr5,67511389,,
cg21347738,-0.15,0.03508624279,0.78,1.00,chr8,1310380,,
cg20477574,0.20,0.03508696964,0.78,1.00,chr12,91565457,DCN;DCN;DCN;DCN;DCN;DCN,Body;Body;Body;Body;Body;Body
cg11804381,-0.15,0.0350874357,0.78,1.00,chr22,36662414,APOL1;APOL1;APOL1;APOL1,3'UTR;3'UTR;3'UTR;3'UTR
cg13296371,-0.23,0.03508926122,0.78,1.00,chr4,4250746,TMEM128,TSS1500
cg05884310,0.21,0.03508962389,0.78,1.00,chr17,77953104,TBC1D16,Body
cg21521892,-0.15,0.03508985878,0.78,1.00,chr19,45146289,PVR;PVR;PVR;PVR,TSS1500;TSS1500;TSS1500;TSS1500
cg11533523,-0.16,0.03509135846,0.78,1.00,chr7,130620900,,
cg25314245,0.19,0.03509326836,0.78,1.00,chr21,27354743,APP;APP;APP;APP;APP,Body;Body;Body;Body;Body
cg19686817,0.14,0.03509354679,0.78,1.00,chr11,6834079,,
cg09845476,-0.16,0.03509408958,0.78,1.00,chr9,127113228,NEK6;NEK6;NEK6;NEK6;NEK6;NEK6;NEK6,3'UTR;3'UTR;3'UTR;3'UTR;3'UTR;3'UTR;3'UTR
cg12944567,-0.14,0.03509440564,0.78,1.00,chr7,5515316,,
cg11945824,-0.31,0.03509503023,0.78,1.00,chr6,32116963,PRRT1,3'UTR
cg25472955,-0.16,0.03509604749,0.78,1.00,chr5,16733603,MYO10,Body
cg17101226,-0.16,0.0350962659,0.78,1.00,chr11,64794859,SNX15;SNX15,TSS200;TSS200
cg05990556,0.13,0.03509719462,0.78,1.00,chr3,121264929,POLQ,TSS200
cg24917104,0.20,0.03509894328,0.78,1.00,chr17,4487399,SMTNL2;SMTNL2,TSS1500;5'UTR
cg05905531,-0.25,0.03510112683,0.78,1.00,chr19,8591721,MYO1F,Body
cg02213437,0.23,0.03510121556,0.78,1.00,chr8,53032685,ST18,Body
cg08480901,0.57,0.03510286167,0.78,1.00,chr4,1515011,,
cg21921016,-0.16,0.03510472358,0.78,1.00,chr8,42330638,SLC20A2,5'UTR
cg04679996,0.20,0.03510498043,0.78,1.00,chr18,11392335,,
cg14766603,0.24,0.0351075206,0.78,1.00,chr5,24382153,,
cg21160099,-0.22,0.0351089243,0.78,1.00,chr6,100060917,PRDM13,Body
cg11507517,-0.19,0.03511125801,0.78,1.00,chr1,246743403,CNST;CNST,5'UTR;5'UTR
cg04344584,-0.15,0.03511230525,0.78,1.00,chr1,3410161,MEGF6,Body
cg05287506,-0.12,0.03511243626,0.78,1.00,chr9,123919450,CNTRL,Body
cg17821385,-0.28,0.03511333174,0.78,1.00,chr11,105480167,GRIA4;GRIA4;GRIA4;GRIA4;GRIA4,TSS1500;TSS1500;TSS1500;TSS1500;TSS1500
cg23523811,-0.14,0.0351133825,0.78,1.00,chr12,14804010,GUCY2C,Body
cg13024741,-0.18,0.03511384045,0.78,1.00,chr6,38605053,BTBD9;BTBD9,5'UTR;5'UTR
cg23344338,-0.11,0.03511428194,0.78,1.00,chr4,151231429,LRBA,Body
cg05959346,-0.16,0.03511435824,0.78,1.00,chr1,40102679,HEYL,Body
cg17722469,-0.24,0.03511493993,0.78,1.00,chr8,146077906,COMMD5;COMMD5;COMMD5,5'UTR;5'UTR;5'UTR
cg10366868,-0.17,0.03511695973,0.78,1.00,chr16,81458524,,
