"Excel Table 5: Differentially variable positions (p < 0.05) within the Chile PBMC study. Models adjusted for sex, age, smoking status, and estimated cell type proportions.",,,,,,,,
CpG,logFC,p,pFDR,pBonferroni,Chromosome,Position,Gene,Feature category
cg19963544,0.10,0.037,0.827,1.000,chr2,106483650,NCK2;NCK2;NCK2,Body;Body;Body
cg22509054,0.06,0.037,0.827,1.000,chr15,41198725,,
cg01490242,-0.10,0.037,0.827,1.000,chr3,48216875,CDC25A;CDC25A,Body;Body
cg13877670,-0.22,0.037,0.827,1.000,chr15,53083532,ONECUT1,TSS1500
cg20744302,0.13,0.037,0.827,1.000,chr16,58712862,SLC38A7;SLC38A7,Body;Body
cg05184016,0.22,0.037,0.827,1.000,chr7,149543136,ZNF862,Body
cg21406271,0.08,0.037,0.827,1.000,chr1,25258082,RUNX3;RUNX3,TSS1500;Body
cg02384682,0.07,0.037,0.827,1.000,chr5,122372479,PPIC,TSS200
cg25500853,-0.14,0.037,0.827,1.000,chr1,1559952,MIB2;MIB2;MIB2;MIB2;MIB2;MIB2,Body;Body;Body;Body;Body;Body
cg08579326,0.15,0.037,0.827,1.000,chr3,173271729,NLGN1,5'UTR
cg00248115,-0.21,0.037,0.827,1.000,chr3,65923039,MAGI1;MAGI1;MAGI1,Body;Body;Body
cg16559302,0.09,0.037,0.827,1.000,chr16,3604310,NLRC3,Body
cg01520972,0.10,0.037,0.827,1.000,chr14,65450614,,
cg08065374,0.09,0.037,0.827,1.000,chr15,75095730,,
cg11516540,0.10,0.037,0.827,1.000,chr7,4743394,FOXK1,Body
cg20482143,0.11,0.037,0.827,1.000,chr7,64340804,,
cg14171621,0.12,0.037,0.827,1.000,chr19,52172195,,
cg26802445,-0.15,0.037,0.827,1.000,chr5,173140390,LINC01484,Body
cg00936626,0.22,0.037,0.827,1.000,chr3,196694856,PIGZ,5'UTR
cg15350440,0.08,0.037,0.827,1.000,chr1,179049911,TOR3A,TSS1500
cg14082441,-0.18,0.037,0.827,1.000,chr6,115189380,,
cg07703783,-0.31,0.037,0.827,1.000,chr16,89070719,,
cg03140412,0.09,0.037,0.827,1.000,chr11,415111,SIGIRR;SIGIRR;SIGIRR,5'UTR;TSS200;5'UTR
cg27093918,0.22,0.037,0.827,1.000,chr16,69564625,,
cg17269733,0.11,0.037,0.827,1.000,chr5,43041146,C5orf39;LOC153684,TSS1500;TSS1500
cg08958862,-0.12,0.037,0.827,1.000,chr2,16742823,FAM49A,Body
cg06348477,0.15,0.037,0.827,1.000,chr3,119217354,C3orf1,TSS200
cg07144591,-0.17,0.037,0.827,1.000,chr4,41053805,APBB2;APBB2;APBB2,5'UTR;5'UTR;5'UTR
cg19439223,-0.21,0.037,0.827,1.000,chr1,198071485,,
cg18019572,0.10,0.037,0.827,1.000,chr1,942489,,
cg12939989,0.15,0.037,0.827,1.000,chr4,171812144,,
cg10275695,0.21,0.037,0.827,1.000,chr19,47975487,SLC8A2,TSS200
cg15929254,-0.15,0.037,0.827,1.000,chr10,101612902,,
cg12917790,0.15,0.037,0.827,1.000,chr14,93604305,,
cg23955593,-0.19,0.037,0.827,1.000,chr1,163393693,,
cg22494078,-0.19,0.037,0.827,1.000,chr1,156649909,,
cg05635369,-0.17,0.037,0.827,1.000,chr10,117669901,ATRNL1,Body
cg18364576,0.15,0.037,0.827,1.000,chr14,53417060,FERMT2;FERMT2;FERMT2,Body;Body;Body
cg25832069,0.18,0.037,0.827,1.000,chr16,5978733,,
cg09141856,-0.10,0.037,0.827,1.000,chr16,5498227,,
cg25559243,0.11,0.037,0.827,1.000,chr2,219135802,AAMP;AAMP;PNKD;PNKD,TSS1500;TSS1500;Body;Body
cg11152263,0.09,0.037,0.827,1.000,chr7,569642,,
cg01963885,0.25,0.037,0.827,1.000,chr22,20004367,ARVCF,TSS200
cg19502745,0.10,0.037,0.827,1.000,chr1,58221322,DAB1,5'UTR
cg08999896,-0.16,0.037,0.827,1.000,chr5,178685787,ADAMTS2;ADAMTS2,Body;Body
cg10700424,0.30,0.037,0.827,1.000,chr11,134201952,GLB1L2;GLB1L2,1stExon;5'UTR
cg19772356,0.09,0.037,0.827,1.000,chr19,7069957,ZNF557;ZNF557;ZNF557,5'UTR;5'UTR;5'UTR
cg07100411,0.11,0.037,0.827,1.000,chr11,64884229,ZNHIT2,1stExon
cg11447335,0.09,0.037,0.827,1.000,chr5,865350,BRD9;BRD9;BRD9,Body;Body;Body
cg17149563,-0.10,0.037,0.827,1.000,chr22,46731230,TRMU,TSS200
cg05709810,-0.14,0.037,0.827,1.000,chr13,83332264,,
cg17838816,-0.13,0.037,0.827,1.000,chr10,135015675,KNDC1,Body
cg17335725,-0.17,0.037,0.827,1.000,chr17,4844613,SLC25A11;SLC25A11;SLC25A11;RNF167,TSS1500;TSS1500;TSS1500;Body
cg20119532,-0.14,0.037,0.827,1.000,chr20,749581,C20orf54,TSS1500
cg12347471,-0.11,0.037,0.827,1.000,chr1,17409975,PADI2,Body
cg25708397,-0.10,0.037,0.827,1.000,chr12,3120190,TEAD4;TEAD4;TEAD4,5'UTR;Body;Body
cg11999601,-0.24,0.037,0.827,1.000,chr11,70670999,SHANK2,Body
cg03512096,-0.12,0.037,0.827,1.000,chr11,111944911,C11orf57;C11orf57;PIH1D2;C11orf57;PIH1D2,TSS200;TSS200;TSS200;TSS200;TSS200
cg09685257,-0.24,0.037,0.827,1.000,chr10,34686368,PARD3;PARD3;PARD3;PARD3;PARD3;PARD3;PARD3;PARD3;PARD3;PARD3;PARD3,Body;Body;Body;Body;Body;Body;Body;Body;Body;Body;Body
cg08128133,0.09,0.037,0.827,1.000,chr4,79253328,FRAS1;FRAS1,Body;Body
cg24100307,-0.11,0.037,0.827,1.000,chr6,3748356,C6orf145,Body
cg00209398,0.27,0.037,0.827,1.000,chr7,4347881,,
cg03789873,-0.17,0.037,0.827,1.000,chr3,193723328,,
cg05909702,-0.10,0.037,0.827,1.000,chr8,82030095,,
cg03595140,0.17,0.037,0.827,1.000,chr9,132772857,FNBP1,Body
cg16229508,-0.16,0.037,0.827,1.000,chr18,44135730,LOXHD1;LOXHD1;LOXHD1,5'UTR;Body;Body
cg09662823,-0.12,0.037,0.827,1.000,chr19,3825441,ZFR2,Body
cg08815403,-0.20,0.037,0.827,1.000,chr4,88244142,HSD17B13;HSD17B13,TSS200;TSS200
cg22027766,0.20,0.037,0.827,1.000,chr18,23713928,PSMA8;PSMA8;PSMA8;PSMA8;PSMA8;PSMA8,5'UTR;1stExon;5'UTR;1stExon;1stExon;5'UTR
cg02333706,0.09,0.037,0.827,1.000,chr6,108478494,,
cg11885471,0.12,0.037,0.827,1.000,chr20,32311149,,
cg22271663,-0.17,0.037,0.827,1.000,chr16,743925,FBXL16,3'UTR
cg01298870,0.11,0.037,0.827,1.000,chr17,72889717,FADS6,TSS200
cg22042316,0.27,0.037,0.827,1.000,chr18,56239748,ALPK2,Body
cg01202296,-0.15,0.037,0.827,1.000,chr5,148758970,IL17B,TSS200
cg05914697,0.17,0.037,0.827,1.000,chr9,116327278,RGS3;RGS3;RGS3;RGS3;RGS3;RGS3;RGS3,1stExon;Body;Body;5'UTR;5'UTR;Body;Body
cg15715767,-0.09,0.037,0.827,1.000,chr16,2952561,,
cg26148059,0.11,0.037,0.827,1.000,chr6,33256755,PFDN6;WDR46;WDR46,TSS1500;Body;Body
cg05502759,-0.15,0.037,0.827,1.000,chr1,34123559,CSMD2;CSMD2;CSMD2;CSMD2,ExonBnd;ExonBnd;Body;Body
cg17893159,0.14,0.037,0.827,1.000,chr6,161695739,AGPAT4,TSS1500
cg03028061,-0.23,0.037,0.827,1.000,chr8,218468,,
cg19442730,0.20,0.037,0.827,1.000,chr13,73634476,KLF5,Body
cg21729242,0.15,0.037,0.827,1.000,chr13,28898466,FLT1,Body
cg01922937,-0.10,0.037,0.827,1.000,chr10,125520739,CPXM2,Body
cg10400804,0.13,0.037,0.827,1.000,chr16,960911,LMF1,Body
cg26976732,0.14,0.037,0.827,1.000,chr16,216100,HBM,Body
cg08905629,0.10,0.037,0.827,1.000,chr1,183188297,LAMC2;LAMC2,Body;Body
cg03403901,-0.13,0.037,0.827,1.000,chr13,114321514,GRK1,TSS200
cg07074571,0.20,0.037,0.827,1.000,chr6,161695561,AGPAT4,TSS1500
cg10089357,-0.07,0.037,0.827,1.000,chr6,32086818,ATF6B;ATF6B,Body;Body
cg23963647,-0.16,0.037,0.827,1.000,chr2,111442452,,
cg04556902,-0.13,0.037,0.827,1.000,chr16,52655751,,
cg13451008,0.11,0.037,0.827,1.000,chr7,63667484,ZNF735,TSS200
cg23264821,-0.21,0.037,0.827,1.000,chr9,107731578,,
cg02833116,0.15,0.037,0.827,1.000,chr7,108210556,THAP5;THAP5;DNAJB9,TSS1500;TSS1500;5'UTR
cg02118776,0.07,0.037,0.827,1.000,chr6,44281222,AARS2,TSS200
cg05702234,-0.14,0.037,0.827,1.000,chr11,5527468,,
cg15442434,-0.12,0.037,0.827,1.000,chr6,170210649,,
cg21820889,-0.08,0.037,0.827,1.000,chr17,66031745,KPNA2,TSS200
cg02117132,-0.14,0.037,0.827,1.000,chr10,114920853,TCF7L2;TCF7L2;TCF7L2;TCF7L2;TCF7L2;TCF7L2;TCF7L2;TCF7L2;TCF7L2;TCF7L2;TCF7L2;TCF7L2;TCF7L2,3'UTR;Body;Body;Body;Body;Body;Body;Body;Body;Body;Body;Body;Body
cg03057193,-0.16,0.037,0.827,1.000,chr3,195460176,MUC20;MUC20;MUC20;MUC20,3'UTR;3'UTR;3'UTR;3'UTR
cg21286040,0.13,0.037,0.827,1.000,chr11,65381812,MAP3K11,TSS200
cg10080072,0.15,0.037,0.827,1.000,chr1,153930670,CRTC2,Body
cg08394278,0.12,0.037,0.827,1.000,chr5,176937446,DOK3;DOK3;DOK3,TSS200;TSS1500;TSS200
cg03914960,0.12,0.037,0.827,1.000,chr14,68045897,PLEKHH1,Body
cg15480237,0.16,0.037,0.827,1.000,chr6,76329151,SENP6;SENP6;SENP6,Body;Body;Body
cg21016417,-0.16,0.037,0.827,1.000,chr2,209012800,LOC100507443,Body
cg18992113,-0.15,0.037,0.827,1.000,chr19,15636103,CYP4F22,5'UTR
cg16370882,0.08,0.037,0.827,1.000,chr1,11823776,C1orf167,5'UTR
cg24601344,0.11,0.037,0.827,1.000,chr20,39367708,,
cg18590119,-0.15,0.037,0.827,1.000,chr6,1495099,,
cg14000104,0.20,0.037,0.827,1.000,chr9,98269317,PTCH1;PTCH1;PTCH1;PTCH1;PTCH1;PTCH1;PTCH1;PTCH1,5'UTR;5'UTR;Body;Body;1stExon;5'UTR;5'UTR;Body
cg25413347,0.12,0.037,0.827,1.000,chr7,44279938,CAMK2B;CAMK2B;CAMK2B;CAMK2B;CAMK2B;CAMK2B;CAMK2B;CAMK2B,Body;Body;Body;Body;Body;Body;Body;Body
cg04782766,0.12,0.037,0.827,1.000,chr17,78976994,,
cg13727629,0.12,0.037,0.827,1.000,chr1,2232469,SKI,Body
cg13675592,0.10,0.037,0.827,1.000,chr7,150884331,ASB10;ASB10;ASB10;ASB10;ASB10,1stExon;1stExon;5'UTR;5'UTR;Body
cg07112210,0.10,0.037,0.827,1.000,chr17,74864065,MGAT5B,TSS1500
cg03052915,0.08,0.037,0.827,1.000,chr3,100057936,NIT2;NIT2,ExonBnd;Body
cg20229666,0.11,0.037,0.827,1.000,chr10,86333949,,
cg21036936,0.07,0.037,0.827,1.000,chr15,74317780,PML;PML;PML;PML;PML;PML;PML;PML;PML,Body;Body;Body;Body;Body;Body;Body;Body;Body
cg14126918,-0.09,0.037,0.827,1.000,chr5,178622003,ADAMTS2;ADAMTS2,Body;Body
cg00692338,0.11,0.037,0.827,1.000,chr1,247148855,ZNF695;ZNF695;ZNF695;ZNF670-ZNF695,3'UTR;Body;Body;Body
cg12729126,0.09,0.037,0.827,1.000,chr1,151734928,OAZ3;MRPL9,TSS1500;Body
cg02602550,-0.20,0.037,0.827,1.000,chr16,55360333,IRX6,Body
cg03603170,-0.13,0.037,0.827,1.000,chr13,113742737,MCF2L;MCF2L,Body;Body
cg22567315,-0.15,0.037,0.827,1.000,chr7,119604878,,
cg23886141,-0.16,0.037,0.827,1.000,chr19,52297519,FPR3,TSS1500
cg07148645,-0.16,0.037,0.827,1.000,chr1,7831318,VAMP3,TSS200
cg20681578,0.11,0.037,0.827,1.000,chr1,244014536,,
cg00376537,-0.11,0.037,0.827,1.000,chr16,89387460,LOC100287036;ANKRD11;ANKRD11;ANKRD11;ANKRD11,TSS200;Body;5'UTR;5'UTR;5'UTR
cg21676740,0.21,0.037,0.827,1.000,chr1,28262080,SMPDL3B;SMPDL3B;SMPDL3B,5'UTR;Body;Body
cg09123484,-0.07,0.037,0.827,1.000,chr1,15853263,DNAJC16,TSS200
cg01889095,-0.12,0.037,0.827,1.000,chr9,98052687,FANCC,5'UTR
cg05511830,0.08,0.037,0.827,1.000,chr19,1390858,NDUFS7,Body
cg10328279,-0.19,0.037,0.827,1.000,chr7,143140151,TAS2R60,TSS1500
cg04803572,0.07,0.037,0.827,1.000,chr17,7155352,C17orf81;DULLARD;C17orf81;C17orf81;C17orf81;DULLARD,TSS200;TSS200;TSS200;TSS200;TSS200;TSS1500
cg01102120,0.15,0.037,0.827,1.000,chr17,46810447,,
cg07556888,0.13,0.037,0.827,1.000,chr1,153940616,CREB3L4;SLC39A1;CREB3L4,1stExon;TSS1500;5'UTR
cg06264347,-0.08,0.037,0.827,1.000,chr3,51532662,VPRBP,5'UTR
cg10332003,-0.12,0.037,0.827,1.000,chr4,185070366,ENPP6,Body
cg08930456,-0.11,0.037,0.827,1.000,chr10,114926344,TCF7L2;TCF7L2;TCF7L2;TCF7L2;TCF7L2;TCF7L2,3'UTR;3'UTR;3'UTR;3'UTR;3'UTR;3'UTR
cg20686010,0.19,0.037,0.827,1.000,chr16,89752919,CDK10;CDK10;CDK10;CDK10;CDK10;CDK10,TSS200;TSS200;TSS200;TSS200;TSS200;TSS200
cg17265242,-0.11,0.037,0.827,1.000,chr1,247253095,,
cg11043073,-0.15,0.037,0.827,1.000,chr5,15515587,FBXL7;FBXL7,Body;5'UTR
cg16582792,-0.22,0.037,0.827,1.000,chr2,168104087,XIRP2;XIRP2,Body;Body
cg09281080,0.08,0.037,0.827,1.000,chr9,140091113,TPRN,Body
cg18817795,-0.20,0.037,0.827,1.000,chr7,8667146,NXPH1,Body
cg20480723,0.10,0.037,0.827,1.000,chr17,415149,VPS53,3'UTR
cg08805575,0.07,0.037,0.827,1.000,chr10,102878804,TLX1NB;TLX1NB;TLX1NB,Body;Body;Body
cg02402274,0.15,0.037,0.827,1.000,chr17,80367249,C17orf101;C17orf101,Body;Body
cg20265470,-0.10,0.037,0.827,1.000,chr1,20503098,PLA2G2C,TSS1500
cg00502972,0.10,0.037,0.827,1.000,chr17,6543355,TXNDC17;KIAA0753,TSS1500;5'UTR
cg13316321,0.11,0.037,0.827,1.000,chr8,62790912,,
cg18822719,-0.11,0.037,0.827,1.000,chr2,220035962,SLC23A3;SLC23A3;SLC23A3,TSS1500;TSS1500;TSS1500
cg20299740,-0.16,0.037,0.827,1.000,chr8,2197661,,
cg01529769,0.10,0.037,0.827,1.000,chr12,70049884,BEST3;BEST3;BEST3;BEST3,Body;Body;Body;Body
cg03446675,-0.07,0.037,0.827,1.000,chr9,100173723,TDRD7;TDRD7,TSS1500;TSS1500
cg25223332,-0.14,0.037,0.827,1.000,chr1,240692302,GREM2;MIR1273E,5'UTR;Body
cg17931917,-0.08,0.037,0.827,1.000,chr8,38177120,WHSC1L1;WHSC1L1,Body;Body
cg17158651,0.09,0.037,0.827,1.000,chr18,74452553,,
cg19149898,0.22,0.037,0.827,1.000,chr6,116421874,NT5DC1,TSS200
cg22990125,0.09,0.037,0.827,1.000,chr3,49234759,CCDC36,TSS1500
cg06398150,0.15,0.037,0.827,1.000,chr16,1021062,LMF1,TSS200
cg10826257,-0.14,0.037,0.827,1.000,chr11,46727451,ZNF408,3'UTR
cg17840408,-0.29,0.037,0.827,1.000,chr11,396686,PKP3,Body
cg16839093,0.18,0.037,0.827,1.000,chr1,8002698,,
cg08867370,-0.15,0.037,0.827,1.000,chr3,129034220,H1FX-AS1;H1FX,TSS1500;1stExon
cg14112080,-0.10,0.037,0.827,1.000,chr2,191724467,,
cg25987478,0.13,0.037,0.827,1.000,chr1,155050129,EFNA3,TSS1500
cg22568703,-0.16,0.037,0.827,1.000,chr10,129733117,PTPRE,5'UTR
cg04826002,-0.12,0.037,0.827,1.000,chr10,103994231,PITX3,5'UTR
cg06018514,0.11,0.037,0.827,1.000,chr15,41219741,,
cg14283188,0.09,0.037,0.827,1.000,chr5,76243879,,
cg00991379,0.08,0.037,0.827,1.000,chr12,118598941,TAOK3,Body
cg20940661,0.21,0.037,0.827,1.000,chr2,18060086,KCNS3,5'UTR
cg06229455,0.11,0.037,0.827,1.000,chr7,157189721,DNAJB6,Body
cg03490300,-0.13,0.037,0.827,1.000,chr4,116772512,,
cg09988995,-0.11,0.037,0.827,1.000,chr14,73700839,,
cg15083930,-0.14,0.037,0.827,1.000,chr11,21163737,NELL1;NELL1;NELL1;NELL1,Body;Body;Body;Body
cg11309850,0.16,0.037,0.827,1.000,chr3,106530481,,
cg19633446,-0.11,0.037,0.827,1.000,chr1,2563952,MMEL1,5'UTR
cg05550919,-0.11,0.037,0.827,1.000,chr17,40074633,ACLY;ACLY,5'UTR;5'UTR
cg18400442,0.11,0.037,0.827,1.000,chr1,243859035,AKT3;AKT3;AKT3;AKT3;AKT3;AKT3,ExonBnd;ExonBnd;ExonBnd;Body;Body;Body
cg15762098,-0.17,0.037,0.827,1.000,chr11,368943,B4GALNT4,TSS1500
cg08961248,-0.16,0.037,0.827,1.000,chr1,45026634,RNF220,Body
cg25421917,0.10,0.037,0.827,1.000,chr3,72839466,SHQ1,Body
cg19292908,-0.45,0.037,0.827,1.000,chr22,22900159,PRAME;PRAME;PRAME;PRAME;PRAME;PRAME;PRAME;PRAME;PRAME;PRAME;PRAME;PRAME,5'UTR;5'UTR;5'UTR;5'UTR;5'UTR;5'UTR;5'UTR;5'UTR;5'UTR;1stExon;1stExon;1stExon
cg09223097,-0.14,0.037,0.827,1.000,chr5,179391116,RNF130;RNF130,Body;Body
cg09284102,-0.16,0.037,0.827,1.000,chr16,66116829,,
cg10447977,-0.16,0.037,0.827,1.000,chr3,64598405,ADAMTS9,Body
cg04337198,0.08,0.037,0.827,1.000,chr10,120098137,C10orf84;C10orf84,5'UTR;5'UTR
cg10106193,-0.08,0.037,0.827,1.000,chr9,130497764,TOR2A;TOR2A;TOR2A;TOR2A;TOR2A;TOR2A;TOR2A,TSS200;TSS200;TSS200;TSS200;TSS200;TSS200;TSS200
cg03405909,-0.26,0.037,0.827,1.000,chr11,31845639,,
cg17743850,0.15,0.037,0.827,1.000,chr3,100565405,ABI3BP,Body
cg15978688,-0.10,0.037,0.827,1.000,chr12,106633938,CKAP4,Body
cg17535559,-0.16,0.037,0.827,1.000,chr10,114847512,TCF7L2;TCF7L2;TCF7L2;TCF7L2;TCF7L2;TCF7L2;TCF7L2;TCF7L2;TCF7L2;TCF7L2;TCF7L2;TCF7L2;TCF7L2,Body;Body;Body;Body;Body;Body;Body;Body;Body;Body;Body;Body;Body
cg06042608,-0.17,0.037,0.827,1.000,chr3,46918356,PTH1R,TSS1500
cg11390489,0.09,0.037,0.827,1.000,chr8,62568172,ASPH;ASPH;ASPH;ASPH;ASPH;ASPH;ASPH;ASPH;ASPH,Body;Body;Body;Body;Body;Body;Body;Body;Body
cg01518025,-0.13,0.037,0.827,1.000,chr11,1983125,,
cg07270153,0.15,0.037,0.827,1.000,chr7,19185260,FERD3L,TSS1500
cg11203371,0.14,0.037,0.827,1.000,chr12,50419433,RACGAP1;RACGAP1;RACGAP1,TSS200;TSS200;TSS200
cg26157920,0.07,0.037,0.827,1.000,chr18,20860509,,
cg13760139,-0.14,0.037,0.827,1.000,chr4,3310573,,
cg15900381,-0.18,0.037,0.827,1.000,chr18,53532872,,
cg08970682,-0.16,0.037,0.827,1.000,chr4,106472990,FLJ20184,TSS1500
cg16914674,0.17,0.037,0.827,1.000,chr15,90349662,ANPEP,Body
cg00115567,0.08,0.037,0.827,1.000,chr6,44279361,AARS2,Body
cg14565265,-0.27,0.037,0.827,1.000,chr1,90308951,LRRC8D;LRRC8D,5'UTR;5'UTR
cg27028938,-0.20,0.037,0.827,1.000,chr5,52490060,,
cg13207790,-0.15,0.037,0.827,1.000,chr2,162292958,,
cg01736844,0.08,0.037,0.827,1.000,chr9,114286842,ZNF483;ZNF483,TSS1500;TSS1500
cg02924909,-0.08,0.037,0.827,1.000,chr11,71159713,DHCR7;DHCR7,TSS1500;TSS1500
cg19475658,-0.13,0.037,0.827,1.000,chr14,101056148,,
cg23173137,0.11,0.037,0.827,1.000,chr11,8710650,RPL27A,3'UTR
cg07232789,-0.15,0.037,0.827,1.000,chr3,129304618,PLXND1,Body
cg14440140,-0.11,0.037,0.827,1.000,chr9,140177567,,
cg06108605,-0.08,0.037,0.827,1.000,chr22,25497086,KIAA1671,Body
cg09431913,0.10,0.037,0.827,1.000,chr8,22552238,EGR3,TSS1500
cg23497683,0.08,0.037,0.827,1.000,chr2,100759159,AFF3,TSS200
cg01841762,-0.17,0.037,0.827,1.000,chr5,156698925,CYFIP2;CYFIP2;CYFIP2;CYFIP2,5'UTR;5'UTR;5'UTR;5'UTR
cg04643397,-0.12,0.037,0.827,1.000,chr12,120118807,PRKAB1,3'UTR
cg01049462,-0.21,0.037,0.827,1.000,chr19,39162015,ACTN4,Body
cg06431188,0.09,0.037,0.827,1.000,chr19,47727226,BBC3;BBC3;BBC3;BBC3,Body;Body;Body;Body
cg10369206,0.16,0.037,0.827,1.000,chr1,214454494,SMYD2,TSS200
cg04233770,-0.21,0.037,0.827,1.000,chr5,137475002,NME5,5'UTR
cg10840526,0.19,0.037,0.827,1.000,chr7,100813242,,
cg27397958,-0.07,0.037,0.827,1.000,chr8,8860635,ERI1,1stExon
cg01554963,0.14,0.037,0.827,1.000,chr17,773023,NXN,Body
cg10573190,0.13,0.037,0.827,1.000,chr2,85843190,USP39,TSS200
cg03112447,0.12,0.037,0.827,1.000,chr8,145597157,ADCK5,TSS1500
cg17758280,-0.14,0.037,0.827,1.000,chr22,29702766,GAS2L1;GAS2L1;GAS2L1,TSS1500;TSS1500;TSS1500
cg06700871,0.07,0.037,0.827,1.000,chr2,84686330,SUCLG1,1stExon
cg12411917,0.08,0.037,0.827,1.000,chr6,8014323,MUTED,3'UTR
cg06080459,0.11,0.037,0.827,1.000,chr10,134019775,,
cg21847371,-0.09,0.037,0.827,1.000,chr14,77476676,,
cg04617967,0.10,0.037,0.827,1.000,chr6,53687400,LRRC1,Body
cg01944038,0.07,0.037,0.827,1.000,chr2,190649081,PMS1;PMS1;ORMDL1;PMS1;ORMDL1;PMS1;ORMDL1;ORMDL1;PMS1;PMS1,5'UTR;1stExon;1stExon;1stExon;1stExon;5'UTR;5'UTR;5'UTR;1stExon;5'UTR
cg16445139,0.10,0.037,0.827,1.000,chr15,43663125,ZSCAN29;TUBGCP4,TSS1500;TSS200
cg24936205,0.10,0.037,0.827,1.000,chr22,28028589,,
cg19401149,-0.19,0.037,0.827,1.000,chr8,6796618,DEFA4,TSS1500
cg01428454,0.08,0.037,0.827,1.000,chr8,11696232,FDFT1,3'UTR
cg13960056,0.10,0.037,0.827,1.000,chr14,35515228,FAM177A1;FAM177A1;FAM177A1,TSS1500;TSS1500;5'UTR
cg22136937,-0.09,0.037,0.827,1.000,chr7,155642017,,
cg26471610,-0.12,0.037,0.827,1.000,chr15,34640893,C15orf55,Body
cg14540181,0.08,0.037,0.827,1.000,chr7,7330669,,
cg10808374,-0.14,0.037,0.827,1.000,chr14,74997614,LTBP2,Body
cg00811567,0.11,0.037,0.827,1.000,chr2,240250595,HDAC4,Body
cg18116968,0.16,0.037,0.827,1.000,chr7,25900668,,
cg02017109,0.11,0.037,0.827,1.000,chr5,76788595,WDR41,TSS1500
cg12551479,0.19,0.037,0.827,1.000,chr4,1678562,FAM53A;FAM53A;FAM53A,5'UTR;5'UTR;5'UTR
cg20348829,-0.12,0.037,0.827,1.000,chr5,149535951,PDGFRB,TSS1500
cg00049440,-0.22,0.037,0.827,1.000,chr9,73026643,KLF9,Body
cg00639272,0.11,0.037,0.827,1.000,chr3,49155423,USP19;USP19;USP19;USP19,Body;Body;Body;Body
cg26394282,0.16,0.037,0.827,1.000,chr8,42122810,,
cg02495670,-0.11,0.037,0.827,1.000,chr19,35521012,SCN1B;SCN1B,TSS1500;TSS1500
cg00195828,0.11,0.037,0.827,1.000,chr8,8680903,MFHAS1,Body
cg00966686,0.10,0.037,0.827,1.000,chr19,4103040,MAP2K2,Body
cg05971592,-0.22,0.037,0.827,1.000,chr3,64895105,MIR548A2,Body
cg06008435,-0.21,0.037,0.827,1.000,chr6,25027714,,
cg26607673,-0.12,0.037,0.827,1.000,chr1,3473923,MEGF6,Body
cg27530015,-0.19,0.037,0.827,1.000,chr6,3158417,TUBB2A,TSS1500
cg20587543,-0.14,0.037,0.827,1.000,chr16,8768110,ABAT,TSS1500
cg02347652,0.12,0.037,0.827,1.000,chr12,122332665,PSMD9,Body
cg02311901,-0.12,0.037,0.827,1.000,chr9,140043131,GRIN1;GRIN1;GRIN1;GRIN1;GRIN1,Body;Body;Body;Body;Body
cg00840597,-0.16,0.037,0.827,1.000,chr17,54230805,ANKFN1,TSS200
cg00647720,0.13,0.037,0.827,1.000,chr16,89654677,CPNE7;CPNE7,Body;Body
cg23215587,0.14,0.037,0.827,1.000,chr1,2842673,,
cg08815398,-0.06,0.037,0.827,1.000,chr12,65218869,,
cg09117643,-0.13,0.037,0.827,1.000,chr7,73275265,WBSCR28,TSS1500
cg09751261,0.15,0.037,0.827,1.000,chr9,36376386,RNF38;RNF38;RNF38;RNF38;RNF38,Body;Body;5'UTR;5'UTR;5'UTR
cg00062012,0.17,0.037,0.827,1.000,chr3,149133993,,
cg12689060,0.36,0.037,0.827,1.000,chr19,58514740,LOC100128398;ZNF606,Body;TSS200
cg13460057,-0.42,0.037,0.827,1.000,chr9,123605234,PSMD5;LOC253039,TSS200;TSS200
cg16819888,0.11,0.037,0.827,1.000,chr7,69478390,AUTS2;AUTS2;AUTS2,Body;Body;Body
cg00551647,-0.18,0.037,0.827,1.000,chr21,27943730,CYYR1,Body
cg17216492,-0.13,0.037,0.827,1.000,chr11,45743936,LOC100507384,Body
cg01232492,0.08,0.037,0.827,1.000,chr3,172429000,NCEH1;NCEH1;NCEH1;NCEH1;NCEH1;NCEH1;NCEH1;NCEH1,1stExon;5'UTR;5'UTR;1stExon;5'UTR;1stExon;5'UTR;1stExon
cg00743158,-0.09,0.037,0.827,1.000,chr14,101293635,MEG3;MEG3;MEG3;MEG3;MEG3;MEG3;MEG3;MEG3;MEG3;MEG3;MEG3;MEG3;MEG3;MEG3;MEG3;MEG3,Body;Body;Body;Body;Body;Body;Body;Body;Body;Body;Body;Body;Body;Body;Body;Body
cg03788509,0.08,0.037,0.827,1.000,chr5,75986694,IQGAP2;IQGAP2;IQGAP2;IQGAP2,Body;Body;Body;Body
cg25182501,-0.14,0.037,0.827,1.000,chr2,74747143,DQX1,Body
cg24513480,-0.17,0.037,0.827,1.000,chr3,181428046,SOX2OT,Body
cg02930242,0.07,0.037,0.827,1.000,chr4,1004110,FGFRL1,TSS1500
cg08106165,0.13,0.037,0.827,1.000,chr11,120383654,,
cg14658948,0.16,0.037,0.827,1.000,chr6,31708287,MSH5;MSH5;MSH5;MSH5,Body;Body;Body;Body
cg12383447,0.10,0.037,0.827,1.000,chr5,148779288,,
