"Excel Table 6: Differentially variable positions (p < 0.05) within the Chile buccal cell study. Models adjusted for sex, age, smoking status, and estimated cell type proportions.",,,,,,,,
CpG,logFC,p,pFDR,pBonferroni,Chromosome,Position,Gene,Feature category
cg11211198,-0.36,0.040,1.000,1.000,chr20,62257286,GMEB2,5'UTR
cg27571565,0.17,0.040,1.000,1.000,chr14,65105041,,
cg22698629,-0.17,0.040,1.000,1.000,chr1,20670730,VWA5B1,Body
cg12685846,-0.34,0.040,1.000,1.000,chr15,30114814,TJP1;TJP1,TSS200;TSS200
cg06546677,-0.59,0.040,1.000,1.000,chr8,145537504,HSF1,Body
cg01123478,-0.15,0.040,1.000,1.000,chr21,31781361,,
cg23445772,-0.17,0.040,1.000,1.000,chr7,73038997,MLXIPL;MLXIPL;MLXIPL;MLXIPL,TSS200;TSS200;TSS200;TSS200
cg23178831,-0.13,0.040,1.000,1.000,chr2,145700450,TEX41,Body
cg22459470,-0.09,0.040,1.000,1.000,chr1,152749795,,
cg04199256,-0.13,0.040,1.000,1.000,chr17,61562197,ACE;ACE;ACE,Body;5'UTR;1stExon
cg07929259,0.08,0.040,1.000,1.000,chr14,38031240,,
cg21463554,-0.17,0.040,1.000,1.000,chr2,495912,,
cg06903477,0.15,0.040,1.000,1.000,chr17,1917593,RTN4RL1,Body
cg00507163,-0.11,0.040,1.000,1.000,chr5,137911488,HSPA9,TSS200
cg19412757,-0.11,0.040,1.000,1.000,chr8,46941005,,
cg19809865,0.12,0.040,1.000,1.000,chr14,44976233,FSCB;FSCB,1stExon;5'UTR
cg25768273,0.17,0.040,1.000,1.000,chr1,211911579,,
cg06698097,0.10,0.040,1.000,1.000,chr8,25143787,DOCK5,Body
cg26750196,0.14,0.040,1.000,1.000,chr2,128825030,,
cg07092378,0.21,0.040,1.000,1.000,chr10,4077295,,
cg00685291,-0.33,0.040,1.000,1.000,chr14,104551884,ASPG,TSS200
cg01867653,-0.27,0.040,1.000,1.000,chr6,4951305,CDYL;CDYL;CDYL;CDYL,Body;Body;Body;Body
cg11002721,0.12,0.040,1.000,1.000,chr1,154678210,KCNN3;KCNN3;KCNN3,3'UTR;3'UTR;3'UTR
cg00788156,-0.13,0.040,1.000,1.000,chr11,10590557,LYVE1,TSS200
cg10408463,-0.08,0.040,1.000,1.000,chr11,34638847,,
cg11844743,-0.12,0.040,1.000,1.000,chr13,41707241,KBTBD6,TSS1500
cg25500080,0.13,0.040,1.000,1.000,chr5,140346199,PCDHAC2;PCDHAC2;PCDHA7;PCDHA12;PCDHA6;PCDHA10;PCDHA4;PCDHA11;PCDHA8;PCDHA6;PCDHA1;PCDHA2;PCDHA1;PCDHA9;PCDHA13;PCDHA5;PCDHAC1;PCDHA3;PCDHAC2;PCDHA10,1stExon;TSS200;Body;Body;Body;Body;Body;Body;Body;Body;Body;Body;Body;Body;Body;Body;Body;Body;5'UTR;Body
cg16232842,-0.12,0.040,1.000,1.000,chr15,74286823,PML;PML;PML;PML;PML;PML;PML;PML;PML,TSS200;TSS200;TSS200;TSS200;TSS200;TSS200;TSS200;TSS200;TSS200
cg05939335,-0.13,0.040,1.000,1.000,chr9,124132520,STOM;STOM;STOM;STOM,5'UTR;1stExon;1stExon;5'UTR
cg10557352,-0.16,0.040,1.000,1.000,chr5,56778002,ACTBL2,1stExon
cg04962654,-0.09,0.040,1.000,1.000,chr16,21611610,METTL9;METTL9,Body;Body
cg24168488,-0.26,0.040,1.000,1.000,chr3,122863173,PDIA5;PDIA5,Body;Body
cg09143360,0.28,0.040,1.000,1.000,chr6,5030967,LOC100129461;LOC100129461;LOC100129461;LOC100129461;LOC100129461,Body;Body;Body;Body;Body
cg01177800,0.10,0.040,1.000,1.000,chr17,39042031,KRT20,TSS1500
cg04988145,0.16,0.040,1.000,1.000,chr11,76600071,ACER3;ACER3;ACER3;ACER3,5'UTR;5'UTR;Body;Body
cg09351085,-0.18,0.040,1.000,1.000,chr8,101473916,,
cg22230873,-0.32,0.040,1.000,1.000,chr11,126634149,KIRREL3;KIRREL3;KIRREL3,Body;Body;Body
cg17575314,0.17,0.040,1.000,1.000,chr10,71142526,HK1;HK1;HK1;HK1;HK1,Body;Body;Body;Body;Body
cg00844378,0.09,0.040,1.000,1.000,chr1,159556946,APCS,TSS1500
cg14692151,0.17,0.040,1.000,1.000,chr22,23196862,,
cg20934929,-0.08,0.040,1.000,1.000,chr13,20385292,,
cg04266870,-0.39,0.040,1.000,1.000,chr1,172292157,DNM3;DNM3,Body;Body
cg13249870,-0.19,0.040,1.000,1.000,chr8,144879867,SCRIB;SCRIB,Body;Body
cg26571739,0.23,0.040,1.000,1.000,chr19,6772688,VAV1,TSS200
cg05380603,-0.12,0.040,1.000,1.000,chr16,82038326,SDR42E1,5'UTR
cg04985696,-0.09,0.040,1.000,1.000,chr7,44622204,TMED4;TMED4;TMED4;TMED4;TMED4;TMED4,TSS1500;TSS1500;TSS1500;TSS1500;TSS1500;TSS1500
cg04851742,0.23,0.040,1.000,1.000,chr13,28503508,,
cg05599592,0.11,0.040,1.000,1.000,chr13,64430097,,
cg12547516,0.20,0.040,1.000,1.000,chr1,53372233,ECHDC2,Body
cg19818353,0.19,0.040,1.000,1.000,chr8,56852267,LYN;LYN,5'UTR;5'UTR
cg09684447,-0.25,0.040,1.000,1.000,chr19,45851074,KLC3,Body
cg15390444,-0.19,0.040,1.000,1.000,chr10,133793442,BNIP3,Body
cg08590277,0.12,0.040,1.000,1.000,chr18,77340887,,
cg20929474,-0.09,0.040,1.000,1.000,chr1,12122174,TNFRSF8;TNFRSF8,TSS1500;TSS1500
cg14236665,-0.13,0.040,1.000,1.000,chr10,5853447,GDI2;GDI2,Body;Body
cg03678729,-0.27,0.040,1.000,1.000,chr2,144658851,,
cg02424205,-0.07,0.040,1.000,1.000,chr6,53371989,GCLC;GCLC,Body;Body
cg01884681,-0.19,0.040,1.000,1.000,chr17,70339149,,
cg03828224,0.38,0.040,1.000,1.000,chr5,122372728,PPIC,TSS1500
cg06076435,-0.24,0.040,1.000,1.000,chr20,62738544,NPBWR2,TSS1500
cg16532800,-0.28,0.040,1.000,1.000,chr1,193983368,,
cg09936824,0.28,0.040,1.000,1.000,chr7,27187670,HOXA6,TSS1500
cg11866589,-0.25,0.040,1.000,1.000,chr1,5804995,,
cg02828564,0.21,0.040,1.000,1.000,chr16,87445371,ZCCHC14,Body
cg03874358,0.16,0.040,1.000,1.000,chr19,17392384,ANKLE1,TSS200
cg12103265,-0.16,0.040,1.000,1.000,chr19,34114048,CHST8;CHST8,5'UTR;5'UTR
cg21675832,0.12,0.040,1.000,1.000,chr6,71278205,SDHAF4,Body
cg11804833,-0.10,0.040,1.000,1.000,chr17,40575289,PTRF;PTRF,1stExon;5'UTR
cg22829114,-0.08,0.040,1.000,1.000,chr2,3381723,TSSC1,TSS200
cg26846943,0.39,0.040,1.000,1.000,chr6,112165062,FYN,5'UTR
cg17525102,0.25,0.040,1.000,1.000,chr14,29236221,FOXG1,TSS200
cg19933643,0.11,0.040,1.000,1.000,chr8,131905416,ADCY8,Body
cg24607575,0.33,0.040,1.000,1.000,chr2,215675637,BARD1,TSS1500
cg05139219,0.12,0.040,1.000,1.000,chr12,122322817,,
cg07085632,-0.24,0.040,1.000,1.000,chr11,125974404,,
cg03939688,0.14,0.040,1.000,1.000,chr9,110251706,KLF4;KLF4,1stExon;5'UTR
cg00862730,0.20,0.040,1.000,1.000,chr7,22704796,LOC401312,Body
cg00420492,0.22,0.040,1.000,1.000,chr7,1537273,INTS1,Body
cg00075853,0.13,0.040,1.000,1.000,chr1,206213643,,
cg10502177,-0.23,0.040,1.000,1.000,chr8,126519365,,
cg05051117,-0.09,0.040,1.000,1.000,chr1,205719564,NUCKS1,TSS1500
cg21394729,-0.25,0.040,1.000,1.000,chr15,31316860,TRPM1,Body
cg01439736,-0.07,0.040,1.000,1.000,chr2,240084868,HDAC4,Body
cg24180340,-0.18,0.040,1.000,1.000,chr2,14774265,LOC653602;FAM84A,TSS1500;Body
cg16440607,0.12,0.040,1.000,1.000,chr1,38955452,,
cg05873633,0.12,0.040,1.000,1.000,chr4,3299308,,
cg00427554,0.08,0.040,1.000,1.000,chr8,93978335,TRIQK;TRIQK;TRIQK;TRIQK;TRIQK;TRIQK;TRIQK;TRIQK;TRIQK;TRIQK;TRIQK;TRIQK,1stExon;1stExon;1stExon;1stExon;1stExon;TSS200;5'UTR;5'UTR;5'UTR;5'UTR;5'UTR;TSS1500
cg23546274,-0.12,0.040,1.000,1.000,chr1,27692467,MAP3K6,Body
cg14801009,0.09,0.040,1.000,1.000,chr12,116385242,,
cg03852454,-0.09,0.040,1.000,1.000,chr17,78848608,RPTOR;RPTOR,Body;Body
cg26533949,-0.07,0.040,1.000,1.000,chr3,137834238,DZIP1L;DZIP1L,5'UTR;1stExon
cg05810428,-0.15,0.040,1.000,1.000,chr18,43302987,SLC14A1;SLC14A1;SLC14A1,TSS1500;TSS1500;TSS1500
cg09085067,-0.32,0.040,1.000,1.000,chr4,93376538,GRID2;GRID2,Body;Body
cg05948101,0.19,0.040,1.000,1.000,chr16,1507265,CLCN7;CLCN7,Body;Body
cg14790686,-0.26,0.040,1.000,1.000,chr2,64751197,AFTPH;AFTPH;AFTPH,TSS1500;TSS1500;TSS1500
cg21931174,0.07,0.040,1.000,1.000,chr14,20977318,RNASE10,TSS1500
cg09164168,-0.19,0.040,1.000,1.000,chr16,89384721,ANKRD11,5'UTR
cg10661163,-0.28,0.040,1.000,1.000,chr7,116592959,ST7OT4;ST7OT1;ST7;ST7,TSS1500;Body;TSS1500;TSS1500
cg14576291,-0.14,0.040,1.000,1.000,chr9,134526136,RAPGEF1;RAPGEF1,Body;Body
cg22877957,0.39,0.040,1.000,1.000,chr4,25163346,SEPSECS;SEPSECS-AS1,TSS1500;Body
cg12924525,-0.25,0.040,1.000,1.000,chr2,3322059,TSSC1,Body
cg16331679,-0.14,0.040,1.000,1.000,chr6,146920166,C6orf103;C6orf103,1stExon;5'UTR
cg21412923,0.17,0.040,1.000,1.000,chr17,12523721,LINC00670;LINC00670,Body;Body
cg13552669,-0.44,0.040,1.000,1.000,chr5,167345755,TENM2,Body
cg00864474,0.18,0.040,1.000,1.000,chr17,9143838,NTN1,3'UTR
cg06318402,0.20,0.040,1.000,1.000,chr1,244894363,,
cg13682187,0.26,0.040,1.000,1.000,chr1,196946512,CFHR5,TSS200
cg23234756,0.20,0.040,1.000,1.000,chr3,71561122,FOXP1;FOXP1,5'UTR;5'UTR
cg08179564,-0.21,0.040,1.000,1.000,chr8,105365603,TM7SF4,Body
cg14876077,-0.24,0.040,1.000,1.000,chr19,45737873,EXOC3L2,TSS1500
cg20826416,0.25,0.040,1.000,1.000,chr6,31593015,BAT2,Body
cg15224666,-0.19,0.040,1.000,1.000,chr12,119772158,CCDC60,TSS1500
cg23034362,-0.18,0.040,1.000,1.000,chr1,3200586,PRDM16;PRDM16,Body;Body
cg10999502,-0.11,0.040,1.000,1.000,chr1,172990488,,
cg00782697,0.11,0.040,1.000,1.000,chr10,134454481,INPP5A,Body
cg22108374,0.17,0.040,1.000,1.000,chr15,74557527,CCDC33,Body
cg02396354,-0.19,0.040,1.000,1.000,chr17,44851443,WNT3,Body
cg18848917,0.11,0.040,1.000,1.000,chr4,110359164,SEC24B;SEC24B,Body;Body
cg10914120,0.23,0.040,1.000,1.000,chr13,113893660,CUL4A;CUL4A,Body;Body
cg22851252,-0.14,0.040,1.000,1.000,chr1,161136106,PPOX;PPOX,TSS200;TSS200
cg05622807,0.13,0.040,1.000,1.000,chr4,104104439,CENPE;CENPE;CENPE;CENPE,ExonBnd;ExonBnd;Body;Body
cg11107726,-0.06,0.040,1.000,1.000,chr1,41157341,NFYC;NFYC;NFYC;NFYC;NFYC;NFYC;NFYC;NFYC;NFYC-AS1;NFYC,1stExon;1stExon;1stExon;1stExon;5'UTR;5'UTR;5'UTR;5'UTR;Body;TSS1500
cg27147732,0.11,0.040,1.000,1.000,chr5,126146474,LMNB1;LMNB1,Body;Body
cg02754737,-0.19,0.040,1.000,1.000,chr3,89156566,EPHA3;EPHA3,TSS200;TSS200
cg27404824,-0.22,0.040,1.000,1.000,chr10,1454848,ADARB2,Body
cg06673771,0.16,0.040,1.000,1.000,chr4,81174848,,
cg20561908,-0.09,0.040,1.000,1.000,chr1,38471336,FHL3,TSS200
cg03921529,0.18,0.040,1.000,1.000,chr13,24040391,,
cg10759123,-0.12,0.040,1.000,1.000,chr2,70485305,PCYOX1,1stExon
cg08835629,-0.08,0.040,1.000,1.000,chr2,131099663,CCDC115;IMP4;CCDC115,Body;TSS1500;1stExon
cg02548542,-0.08,0.040,1.000,1.000,chr6,167550181,CCR6;CCR6,Body;Body
cg00992189,0.28,0.040,1.000,1.000,chr15,100048210,,
cg11293828,-0.32,0.040,1.000,1.000,chr12,3598335,,
cg04332248,-0.18,0.040,1.000,1.000,chr14,75902181,JDP2;JDP2;JDP2;JDP2,5'UTR;5'UTR;5'UTR;Body
cg24028161,-0.12,0.040,1.000,1.000,chr20,5100573,PCNA;PCNA;PCNA,1stExon;5'UTR;5'UTR
cg25236971,-0.15,0.040,1.000,1.000,chr4,17783059,FAM184B;FAM184B,5'UTR;1stExon
cg23029292,0.15,0.040,1.000,1.000,chr14,22982777,,
cg02465215,0.31,0.040,1.000,1.000,chr3,193571553,,
cg23051046,0.25,0.040,1.000,1.000,chr2,223177574,,
cg20508895,-0.12,0.040,1.000,1.000,chr2,47273298,TTC7A;TTC7A;TTC7A;TTC7A,Body;Body;Body;Body
cg15447761,-0.10,0.040,1.000,1.000,chr1,246729218,CNST;TFB2M;CNST,TSS1500;1stExon;TSS1500
cg12307014,-0.13,0.040,1.000,1.000,chr12,51403966,SLC11A2;SLC11A2;SLC11A2;SLC11A2;SLC11A2;SLC11A2;SLC11A2;SLC11A2;SLC11A2,TSS1500;Body;Body;Body;Body;Body;Body;Body;Body
cg27223343,-0.12,0.040,1.000,1.000,chr1,27693193,MAP3K6;MAP3K6,1stExon;5'UTR
cg13817341,-0.17,0.040,1.000,1.000,chr16,89977788,TCF25,3'UTR
cg12989276,0.12,0.040,1.000,1.000,chr9,16278423,,
cg25546588,0.17,0.040,1.000,1.000,chr4,142557391,IL15;IL15,TSS1500;TSS1500
cg20169319,-0.18,0.040,1.000,1.000,chr4,129733574,PHF17;PHF17,5'UTR;5'UTR
cg18397770,-0.34,0.040,1.000,1.000,chr6,116772693,,
cg13273703,0.17,0.040,1.000,1.000,chr17,32911991,TMEM132E,Body
cg09149246,-0.13,0.040,1.000,1.000,chr21,46384969,C21orf70,Body
cg23925551,0.08,0.040,1.000,1.000,chr7,137265171,DGKI,Body
cg26212229,0.29,0.040,1.000,1.000,chr18,19191611,SNRPD1,TSS1500
cg24204312,-0.14,0.040,1.000,1.000,chr8,144113559,,
cg12639796,0.26,0.040,1.000,1.000,chr1,32479246,KHDRBS1;KHDRBS1;KHDRBS1;KHDRBS1,TSS200;TSS200;TSS200;TSS200
cg09786608,-0.07,0.040,1.000,1.000,chr4,120550047,PDE5A;PDE5A,TSS200;TSS1500
cg13192854,-0.22,0.040,1.000,1.000,chr17,41691653,,
cg06839731,-0.14,0.040,1.000,1.000,chr7,50342300,,
cg15503627,-0.29,0.040,1.000,1.000,chr9,139840121,FBXW5;C8G,TSS1500;Body
cg09334541,0.15,0.040,1.000,1.000,chr8,56368017,SBF1P1;XKR4,TSS200;Body
cg08722103,-0.15,0.040,1.000,1.000,chr12,133197668,P2RX2;P2RX2;P2RX2;P2RX2;P2RX2;P2RX2,Body;Body;Body;Body;Body;Body
cg18295536,-0.09,0.040,1.000,1.000,chr5,137090169,HNRNPA0,TSS200
cg26338428,0.16,0.040,1.000,1.000,chr4,148767763,ARHGAP10,Body
cg18461626,0.17,0.040,1.000,1.000,chr7,134820312,AGBL3,3'UTR
cg02029441,0.25,0.040,1.000,1.000,chr14,61117067,SIX1,TSS1500
cg11362074,-0.18,0.040,1.000,1.000,chr19,2706834,,
cg09159103,-0.11,0.040,1.000,1.000,chr2,175629822,CHRNA1;CHRNA1,TSS1500;TSS1500
cg27465141,0.09,0.040,1.000,1.000,chr13,94488591,GPC6-AS2;GPC6,Body;Body
cg07849823,0.16,0.040,1.000,1.000,chr22,50242083,,
cg11307596,0.12,0.040,1.000,1.000,chr2,233876154,NGEF,5'UTR
cg27199827,0.24,0.040,1.000,1.000,chr20,18567975,DTD1,TSS1500
cg07797620,-0.07,0.040,1.000,1.000,chr11,7271955,SYT9,TSS1500
cg21754400,0.26,0.040,1.000,1.000,chr12,81471649,ACSS3,TSS200
cg26754728,0.09,0.040,1.000,1.000,chr2,154575138,,
cg01525976,-0.14,0.040,1.000,1.000,chr12,71232780,PTPRR,Body
cg24476569,0.32,0.040,1.000,1.000,chr13,95954382,ABCC4;ABCC4,TSS1500;TSS1500
cg05932979,-0.17,0.040,1.000,1.000,chr2,119638803,,
cg12250498,-0.20,0.040,1.000,1.000,chr5,156616356,ITK,Body
cg06200494,-0.07,0.040,1.000,1.000,chr12,57482528,NAB2,TSS200
cg15334006,-0.15,0.040,1.000,1.000,chr15,42449916,PLA2G4F;PLA2G4F,TSS1500;TSS1500
cg10415570,-0.12,0.041,1.000,1.000,chr16,73053779,ZFHX3;ZFHX3,5'UTR;5'UTR
cg22559350,-0.16,0.041,1.000,1.000,chr11,616011,IRF7;IRF7;IRF7,TSS1500;TSS200;TSS200
cg01798595,0.20,0.041,1.000,1.000,chr6,21664778,,
cg15627089,0.30,0.041,1.000,1.000,chr11,16625751,,
cg18595418,-0.12,0.041,1.000,1.000,chr14,85994527,,
cg04437662,0.10,0.041,1.000,1.000,chr15,41186380,VPS18,TSS1500
cg11291978,-0.14,0.041,1.000,1.000,chr11,66444759,RBM4B,5'UTR
cg06554542,-0.17,0.041,1.000,1.000,chr12,102224375,GNPTAB,1stExon
cg08287162,0.17,0.041,1.000,1.000,chr16,71895706,ZNF821;ATXN1L,Body;Body
cg19901472,-0.12,0.041,1.000,1.000,chr1,29557379,MECR;MECR;MECR,1stExon;5'UTR;1stExon
cg14169848,-0.25,0.041,1.000,1.000,chr16,75252494,CTRB1,TSS1500
cg02628202,-0.27,0.041,1.000,1.000,chr14,93215207,LGMN;LGMN,TSS200;TSS200
cg27665769,-0.20,0.041,1.000,1.000,chr4,2757761,TNIP2;TNIP2,1stExon;TSS200
cg21370491,0.20,0.041,1.000,1.000,chr3,57679009,FAM116A,TSS200
cg14927641,-0.32,0.041,1.000,1.000,chr7,49678007,,
cg16154332,0.19,0.041,1.000,1.000,chr5,135265793,FBXL21,TSS1500
cg09081829,0.11,0.041,1.000,1.000,chr8,143782973,LY6K;LY6K;LY6K,Body;Body;Body
cg24352561,0.21,0.041,1.000,1.000,chr7,1081068,C7orf50;C7orf50;C7orf50,Body;Body;Body
cg21549415,-0.07,0.041,1.000,1.000,chr17,79803535,P4HB,Body
cg12159166,0.08,0.041,1.000,1.000,chr11,75649913,UVRAG,Body
cg02711188,-0.11,0.041,1.000,1.000,chr15,34394260,PGBD4;C15orf24,TSS200;TSS1500
cg14600041,-0.19,0.041,1.000,1.000,chr9,136081579,OBP2B,Body
cg01471264,-0.27,0.041,1.000,1.000,chr2,119597415,,
cg01151821,0.12,0.041,1.000,1.000,chr8,124554187,FBXO32,TSS1500
cg02529627,-0.11,0.041,1.000,1.000,chr17,1618713,C17orf91;C17orf91;WDR81;MIR22;C17orf91;WDR81;C17orf91,Body;Body;TSS1500;TSS1500;Body;TSS1500;Body
cg01664864,-0.32,0.041,1.000,1.000,chr14,102027677,DIO3;MIR1247,TSS200;TSS1500
cg05950416,0.19,0.041,1.000,1.000,chr14,89492995,,
cg13877106,-0.26,0.041,1.000,1.000,chr11,126173568,DCPS,TSS200
cg05967487,-0.33,0.041,1.000,1.000,chr11,65353416,EHBP1L1,Body
cg08245710,0.18,0.041,1.000,1.000,chr18,54528490,WDR7;WDR7,Body;Body
cg14706260,-0.08,0.041,1.000,1.000,chr5,149150697,PPARGC1B;PPARGC1B;PPARGC1B,TSS1500;Body;Body
cg14110966,0.17,0.041,1.000,1.000,chr15,102204759,TARSL2,Body
cg23979631,0.25,0.041,1.000,1.000,chr7,27142427,HOXA2,TSS200
cg11283642,-0.19,0.041,1.000,1.000,chr20,40138646,CHD6,Body
cg04446613,0.15,0.041,1.000,1.000,chr5,140567,PLEKHG4B,1stExon
cg11566154,-0.18,0.041,1.000,1.000,chr6,80579376,,
cg03034277,0.18,0.041,1.000,1.000,chr11,47885912,,
cg05795390,0.16,0.041,1.000,1.000,chr1,160112673,ATP1A2,3'UTR
cg16717192,0.24,0.041,1.000,1.000,chr7,4265800,SDK1;SDK1,Body;Body
cg14874750,-0.48,0.041,1.000,1.000,chr7,101006063,EMID2,TSS200
cg08139833,-0.13,0.041,1.000,1.000,chr11,67798212,NDUFS8,5'UTR
cg24245285,-0.07,0.041,1.000,1.000,chr11,74718258,NEU3,3'UTR
cg07721756,0.37,0.041,1.000,1.000,chr7,48019419,HUS1;HUS1,TSS200;TSS200
cg27322173,-0.25,0.041,1.000,1.000,chr2,65867616,,
cg06084403,-0.20,0.041,1.000,1.000,chr2,106498295,NCK2;NCK2;NCK2,Body;Body;Body
cg12200340,-0.12,0.041,1.000,1.000,chr12,132627076,DDX51,Body
cg22776369,-0.18,0.041,1.000,1.000,chr11,108536276,DDX10,Body
cg23538648,0.26,0.041,1.000,1.000,chr11,109965774,ZC3H12C,Body
cg27469283,-0.23,0.041,1.000,1.000,chr12,124846741,NCOR2;NCOR2,Body;Body
cg06690350,0.07,0.041,1.000,1.000,chr21,30511797,MAP3K7CL;MAP3K7CL;MAP3K7CL;MAP3K7CL;MAP3K7CL;MAP3K7CL;MAP3K7CL,Body;Body;Body;Body;Body;Body;Body
cg16060740,-0.20,0.041,1.000,1.000,chr1,1023891,C1orf159,Body
cg00128883,-0.09,0.041,1.000,1.000,chr12,54020366,ATF7;ATF7;ATF7;ATF7;ATF7,TSS1500;TSS200;TSS200;TSS200;TSS200
cg13782866,-0.25,0.041,1.000,1.000,chr1,231761845,TSNAX-DISC1;DISC1;DISC1;DISC1;DISC1;TSNAX-DISC1;DISC1;DISC1;TSNAX-DISC1;DISC1;TSNAX-DISC1;DISC1;DISC1;TSNAX-DISC1;DISC1;DISC1;DISC1;DISC1;DISC1;DISC1;DISC1;DISC1;DISC1;TSNAX-DISC1;TSNAX-DISC1;DISC1;DISC1;DISC1;TSNAX-DISC1;DISC1;DISC1,Body;TSS1500;TSS1500;TSS1500;TSS1500;Body;TSS1500;TSS1500;Body;TSS1500;Body;TSS1500;TSS1500;Body;TSS1500;TSS1500;TSS1500;TSS1500;TSS1500;TSS1500;TSS1500;TSS1500;TSS1500;Body;Body;TSS1500;TSS1500;TSS1500;Body;TSS1500;TSS1500
cg26081339,0.09,0.041,1.000,1.000,chr4,155312746,DCHS2;DCHS2,TSS1500;Body
cg24577941,-0.13,0.041,1.000,1.000,chr12,62993671,,
cg17276103,-0.11,0.041,1.000,1.000,chr1,85902974,DDAH1;DDAH1,Body;5'UTR
cg23406408,0.09,0.041,1.000,1.000,chr5,4640031,,
cg01631408,0.15,0.041,1.000,1.000,chr1,248437212,OR2T33,TSS200
cg09148738,-0.07,0.041,1.000,1.000,chr1,153950187,JTB;JTB,1stExon;5'UTR
cg14868703,-0.11,0.041,1.000,1.000,chr12,113909948,LHX5,TSS200
cg21644387,-0.24,0.041,1.000,1.000,chr2,663024,,
cg11534441,-0.21,0.041,1.000,1.000,chr1,18246271,,
cg21316869,0.17,0.041,1.000,1.000,chr14,101372880,MEG8,Body
cg15549931,-0.13,0.041,1.000,1.000,chr6,30710788,FLOT1,TSS1500
cg06427502,-0.07,0.041,1.000,1.000,chr11,3012800,NAP1L4,5'UTR
cg17755484,0.10,0.041,1.000,1.000,chr12,81663456,PPFIA2;PPFIA2;PPFIA2;PPFIA2;PPFIA2;PPFIA2;PPFIA2;PPFIA2;PPFIA2;PPFIA2,Body;Body;Body;Body;Body;Body;Body;Body;Body;Body
cg24061702,0.21,0.041,1.000,1.000,chr4,100871534,LOC256880;H2AFZ,TSS200;TSS200
cg05256313,-0.34,0.041,1.000,1.000,chr3,124926431,SLC12A8;SLC12A8,Body;Body
cg15800722,0.10,0.041,1.000,1.000,chr17,42144929,LSM12;LSM12,1stExon;5'UTR
cg16903052,0.17,0.041,1.000,1.000,chr19,46162390,,
cg21079646,-0.14,0.041,1.000,1.000,chr13,113333720,C13orf35,Body
cg11888135,-0.19,0.041,1.000,1.000,chr2,15907125,,
cg20477929,-0.06,0.041,1.000,1.000,chr11,70116563,PPFIA1;PPFIA1,TSS1500;TSS1500
cg03293883,-0.07,0.041,1.000,1.000,chr6,86124742,,
cg10686550,0.23,0.041,1.000,1.000,chr10,6020330,IL15RA;IL15RA,TSS200;TSS1500
cg03621837,0.16,0.041,1.000,1.000,chr16,4385056,GLIS2,Body
cg09108254,0.17,0.041,1.000,1.000,chr20,22666782,,
cg10644148,0.14,0.041,1.000,1.000,chr15,31471263,,
cg02988254,0.10,0.041,1.000,1.000,chr2,88991205,RPIA;RPIA,1stExon;5'UTR
cg14742148,-0.19,0.041,1.000,1.000,chr4,22518047,GPR125,TSS1500
cg16535723,0.12,0.041,1.000,1.000,chr7,36122535,,
cg07571041,-0.11,0.041,1.000,1.000,chr1,110009770,SYPL2,Body
cg18831642,0.14,0.041,1.000,1.000,chr10,69609574,,
cg00031999,-0.19,0.041,1.000,1.000,chr9,140953581,CACNA1B;CACNA1B,Body;Body
cg04926881,-0.14,0.041,1.000,1.000,chr7,29024378,,
cg20586676,-0.08,0.041,1.000,1.000,chr17,36714386,SRCIN1,Body
cg16298091,0.26,0.041,1.000,1.000,chr8,141457349,TRAPPC9;TRAPPC9,Body;Body
cg25791990,0.15,0.041,1.000,1.000,chr12,47268492,,
cg13337201,-0.47,0.041,1.000,1.000,chr5,72251758,FCHO2;FCHO2,TSS200;TSS200
cg27175128,-0.18,0.041,1.000,1.000,chr11,66824169,RHOD,TSS200
cg06305340,-0.10,0.041,1.000,1.000,chr16,68299085,SLC7A6;SLC7A6,5'UTR;5'UTR
cg04901821,0.09,0.041,1.000,1.000,chr1,235507088,GGPS1;GGPS1;GGPS1,3'UTR;3'UTR;3'UTR
cg17818220,-0.18,0.041,1.000,1.000,chr7,28725466,CREB5;CREB5;CREB5;CREB5,Body;Body;Body;TSS1500
cg05657656,0.31,0.041,1.000,1.000,chr3,150093970,,
cg09091619,-0.29,0.041,1.000,1.000,chr5,67639921,,
cg02970714,0.37,0.041,1.000,1.000,chr3,172312575,,
cg23297634,0.21,0.041,1.000,1.000,chr7,77324320,RSBN1L;APTR,TSS1500;Body
cg17683003,-0.14,0.041,1.000,1.000,chr16,951399,LMF1;LMF1;LMF1,Body;Body;Body
cg24156331,-0.05,0.041,1.000,1.000,chr14,93430253,ITPK1;ITPK1;ITPK1,Body;Body;Body
cg26730619,-0.26,0.041,1.000,1.000,chr19,57743416,AURKC;AURKC;AURKC,Body;Body;Body
cg10000952,-0.19,0.041,1.000,1.000,chr11,116451628,,
cg25596818,0.09,0.041,1.000,1.000,chr1,33317555,S100PBP;S100PBP,Body;Body
cg19372491,-0.14,0.041,1.000,1.000,chr11,28129970,METT5D1;KIF18A;METT5D1;METT5D1;METT5D1,5'UTR;TSS1500;1stExon;5'UTR;1stExon
cg01461846,-0.36,0.041,1.000,1.000,chr3,150440743,,
cg14579997,-0.11,0.041,1.000,1.000,chr6,89792529,PNRC1,Body
cg04415993,0.15,0.041,1.000,1.000,chr11,34202237,ABTB2,Body
cg15067806,0.47,0.041,1.000,1.000,chr1,149146748,,
