"Excel Table 2: Differentially methylatied positions (p < 0.05) within the Chile buccal cell study. Models adjusted for sex, age, smoking status, and estimated cell type proportions.",,,,,,,,
CpG,logFC,p,pFDR,pBonferroni,Chromosome,Position,Gene,Feature category
cg07781931,0.19,0.04567661838,0.852,1.000,chr1,48519827,,
cg13727626,0.44,0.04567723228,0.852,1.000,chr9,36881908,PAX5,Body
cg06830983,0.24,0.04567764223,0.852,1.000,chr17,3564998,CTNS;CTNS,3'UTR;3'UTR
cg20147888,0.18,0.04567876613,0.852,1.000,chr3,46719560,ALS2CL;ALS2CL;ALS2CL;ALS2CL,TSS1500;Body;Body;Body
cg19738924,0.18,0.04568074666,0.852,1.000,chr18,24126072,KCTD1;KCTD1;KCTD1,5'UTR;Body;5'UTR
cg27491830,0.14,0.04568121317,0.852,1.000,chr1,232835707,,
cg06047778,0.18,0.04568189166,0.852,1.000,chr11,2596300,KCNQ1;KCNQ1,Body;Body
cg18716635,-0.27,0.04568310009,0.852,1.000,chr8,97116497,,
cg17597583,0.26,0.04568420072,0.852,1.000,chr2,9971434,,
cg19404616,0.15,0.04569077015,0.852,1.000,chr6,144801637,UTRN,Body
cg18926317,0.13,0.04569126099,0.852,1.000,chr1,24980268,SRRM1;SRRM1;SRRM1,Body;Body;Body
cg21650953,-0.31,0.04569315921,0.852,1.000,chr17,48105649,,
cg13221347,0.38,0.04569590144,0.852,1.000,chr10,134062614,STK32C,Body
cg11314854,0.22,0.04569739451,0.852,1.000,chr6,41223577,,
cg09179589,0.82,0.04569876235,0.852,1.000,chr4,140110406,,
cg10448630,0.32,0.04569931531,0.852,1.000,chr16,21732102,OTOA;OTOA;OTOA,Body;Body;Body
cg01605484,0.15,0.04570000973,0.852,1.000,chr15,75639113,NEIL1;NEIL1;NEIL1,TSS1500;TSS1500;TSS1500
cg04501201,0.13,0.04570551863,0.852,1.000,chr16,80602986,LINC01227;LINC01227,Body;Body
cg15755240,0.26,0.04570556178,0.852,1.000,chr19,6712372,C3,Body
cg10592710,0.11,0.04570584176,0.852,1.000,chr3,130063505,COL29A1;COL29A1,TSS1500;TSS1500
cg19768360,0.23,0.0457068948,0.852,1.000,chr1,44304792,ST3GAL3;ST3GAL3;ST3GAL3;ST3GAL3;ST3GAL3;ST3GAL3;ST3GAL3;ST3GAL3;ST3GAL3;ST3GAL3;ST3GAL3;ST3GAL3;ST3GAL3;ST3GAL3;ST3GAL3;ST3GAL3;ST3GAL3;ST3GAL3;ST3GAL3;ST3GAL3;ST3GAL3;ST3GAL3;ST3GAL3;ST3GAL3;ST3GAL3,Body;Body;Body;Body;Body;Body;Body;Body;Body;Body;Body;Body;Body;Body;Body;Body;Body;Body;Body;Body;Body;Body;Body;Body;Body
cg21507285,0.19,0.04570704514,0.852,1.000,chr14,59992203,CCDC175,Body
cg09294739,-0.29,0.04570704522,0.852,1.000,chr16,55218782,,
cg22332276,0.09,0.04570822173,0.852,1.000,chr1,207277018,C4BPA,TSS1500
cg19903619,0.16,0.0457086899,0.852,1.000,chr15,92165789,,
cg00697907,0.22,0.04571052698,0.852,1.000,chr20,11870752,BTBD3;BTBD3,TSS1500;TSS1500
cg11197664,-0.21,0.04571055472,0.852,1.000,chr5,176755542,,
cg13438334,-0.12,0.04571134252,0.852,1.000,chr8,145550989,DGAT1,TSS1500
cg07356681,-0.15,0.04571348213,0.852,1.000,chr8,23104334,CHMP7,Body
cg06748955,-0.23,0.04571466023,0.852,1.000,chr1,3094696,PRDM16;PRDM16,Body;Body
cg19335498,0.18,0.04571578947,0.852,1.000,chr1,43610749,,
cg01933873,0.21,0.04571739374,0.852,1.000,chr10,133912637,,
cg10731700,-0.43,0.04571759389,0.852,1.000,chr19,1760259,ONECUT3,Body
cg09038537,0.14,0.04571917171,0.852,1.000,chr12,8240808,NECAP1;NECAP1,Body;Body
cg05090785,0.22,0.04571969075,0.852,1.000,chr7,32099501,PDE1C,Body
cg27126505,0.13,0.04572010421,0.852,1.000,chr13,51375420,DLEU7,Body
cg08098650,0.16,0.04572112853,0.852,1.000,chr14,104409977,RD3L;TDRD9,TSS1500;Body
cg16392574,-0.10,0.04572184064,0.852,1.000,chr11,62494563,HNRNPUL2;TTC9C,1stExon;TSS1500
cg01598144,0.33,0.04572190461,0.852,1.000,chr2,21856440,,
cg00327516,0.18,0.04572273192,0.852,1.000,chr1,212619380,NENF;NENF,Body;3'UTR
cg07952081,0.21,0.04572434189,0.852,1.000,chr3,130426866,PIK3R4,Body
cg01910231,-0.11,0.04572511468,0.852,1.000,chr1,156721823,HDGF;HDGF;HDGF,Body;TSS1500;Body
cg18081580,0.14,0.04572518577,0.852,1.000,chr22,44400154,PARVB,Body
cg26087018,0.19,0.04572760694,0.852,1.000,chr4,140359599,,
cg24537231,-0.18,0.04572765721,0.852,1.000,chr3,125239200,SNX4,TSS200
cg26348735,0.16,0.04573073933,0.852,1.000,chr12,57178638,HSD17B6;HSD17B6,ExonBnd;Body
cg05890484,-0.34,0.04573204452,0.852,1.000,chr5,78407552,BHMT,TSS200
cg15068291,-0.16,0.04573541349,0.852,1.000,chr11,92930802,SLC36A4;SLC36A4,TSS200;Body
cg11947606,0.21,0.04573552813,0.852,1.000,chr1,16067505,SLC25A34;TMEM82,3'UTR;TSS1500
cg02391509,-0.34,0.04573575412,0.852,1.000,chr3,27766382,,
cg14715697,0.21,0.04573678688,0.852,1.000,chr17,77127487,HRNBP3,5'UTR
cg22100409,-0.14,0.04573992593,0.852,1.000,chr4,95373929,PDLIM5;PDLIM5;PDLIM5;PDLIM5;PDLIM5,5'UTR;Body;5'UTR;5'UTR;5'UTR
cg10507390,0.17,0.04574117667,0.852,1.000,chr13,25317627,,
cg01303706,0.13,0.04574307155,0.852,1.000,chr8,19389639,CSGALNACT1;CSGALNACT1;CSGALNACT1,Body;5'UTR;5'UTR
cg22285875,0.12,0.04574541814,0.852,1.000,chr2,238238991,COL6A3;COL6A3;COL6A3,Body;Body;Body
cg19346645,-0.15,0.04574690026,0.852,1.000,chr4,141490153,UCP1,TSS200
cg04427854,0.25,0.04574720604,0.852,1.000,chr2,96754415,,
cg12562033,0.14,0.04575051899,0.852,1.000,chr20,25042330,,
cg23675152,0.18,0.04575218403,0.852,1.000,chr3,127414924,MGLL;MGLL;MGLL,Body;Body;Body
cg17853707,-0.11,0.04575229603,0.852,1.000,chr19,23578260,ZNF91;ZNF91,1stExon;5'UTR
cg08202392,0.26,0.04575238959,0.852,1.000,chr7,139526009,TBXAS1;TBXAS1,5'UTR;5'UTR
cg19087038,-0.23,0.0457525965,0.852,1.000,chr3,126730956,PLXNA1,Body
cg01766191,-0.13,0.04575339834,0.852,1.000,chr11,57103423,SSRP1,TSS200
cg02057729,0.15,0.04575389152,0.852,1.000,chr16,76586426,CNTNAP4;CNTNAP4,Body;Body
cg16164097,-0.16,0.04575529784,0.852,1.000,chr17,80008735,RFNG;GPS1;GPS1,Body;TSS1500;TSS1500
cg22268803,0.19,0.04575752269,0.852,1.000,chr14,65483179,FNTB;CHURC1-FNTB;CHURC1-FNTB;MAX;MAX,Body;Body;Body;Body;Body
cg11193322,-0.26,0.04575792941,0.852,1.000,chr2,129347608,,
cg19725098,0.21,0.04575837048,0.852,1.000,chr17,35749200,ACACA;C17orf78;ACACA,5'UTR;3'UTR;Body
cg27615106,0.20,0.04575848963,0.852,1.000,chr3,125831121,ALDH1L1;ALDH1L1;ALDH1L1;ALDH1L1,Body;Body;Body;Body
cg13659034,-0.17,0.04575884497,0.852,1.000,chr7,143088584,EPHA1,Body
cg24688909,0.15,0.04576154938,0.852,1.000,chr22,47059079,GRAMD4,Body
cg20898725,0.33,0.04576268624,0.852,1.000,chr8,23075822,TNFRSF10A,Body
cg24583250,-0.26,0.04576292124,0.852,1.000,chr6,1626440,GMDS;GMDS,Body;Body
cg16009787,-0.19,0.04576344548,0.852,1.000,chr1,113217043,MOV10;MOV10,TSS200;TSS200
cg20087253,0.18,0.04576445007,0.852,1.000,chr8,93891257,,
cg15177644,0.12,0.04576537268,0.852,1.000,chr9,6215375,IL33;IL33;IL33,TSS1500;TSS1500;TSS1500
cg20003202,0.21,0.0457665184,0.852,1.000,chr10,105212979,CALHM2;CALHM2;CALHM2,TSS1500;TSS1500;TSS1500
cg16300565,0.29,0.0457665265,0.852,1.000,chr5,32388665,ZFR,Body
cg06261400,0.18,0.04576684302,0.852,1.000,chr10,131744476,EBF3,Body
cg17845790,0.38,0.045767507,0.852,1.000,chr17,707228,NXN;NXN,Body;Body
cg16715785,-0.33,0.04576894531,0.852,1.000,chr13,20912205,,
cg13344386,0.13,0.04577123196,0.852,1.000,chr5,62697698,,
cg17385115,0.16,0.04577153419,0.852,1.000,chr2,97653274,FAM178B,TSS1500
cg00780805,-0.11,0.04577185039,0.852,1.000,chr1,3566701,WDR8,TSS200
cg04043695,0.28,0.04577276492,0.852,1.000,chr12,129287642,SLC15A4,Body
cg17829179,0.14,0.04577437275,0.852,1.000,chr16,9202406,C16orf72,Body
cg21831451,-0.14,0.04577538628,0.852,1.000,chr1,203831055,SNRPE,Body
cg10161450,-0.21,0.04577554169,0.852,1.000,chr17,4242158,UBE2G1,Body
cg17720910,0.12,0.04577615098,0.852,1.000,chr20,16729924,OTOR,Body
cg10927968,0.31,0.04577676769,0.852,1.000,chr11,1807333,,
cg16252312,0.12,0.04577715025,0.852,1.000,chr8,72523563,,
cg08550729,0.20,0.04577923976,0.852,1.000,chr19,7987986,SNAPC2;SNAPC2,Body;3'UTR
cg00227156,0.36,0.04577999976,0.852,1.000,chr22,18463646,MICAL3;MICAL3;MIR648;MICAL3,5'UTR;5'UTR;Body;5'UTR
cg19939572,0.14,0.04578000385,0.852,1.000,chr12,14576056,ATF7IP;ATF7IP;ATF7IP;ATF7IP,5'UTR;5'UTR;5'UTR;Body
cg11829390,0.13,0.04578028298,0.852,1.000,chr12,56659282,COQ10A,TSS1500
cg10847621,0.18,0.0457818079,0.852,1.000,chr8,32558992,NRG1;NRG1;NRG1;NRG1;NRG1;NRG1;NRG1;NRG1;NRG1;NRG1;NRG1;NRG1;NRG1;NRG1;NRG1;NRG1,Body;Body;Body;Body;Body;Body;Body;Body;Body;Body;Body;Body;Body;Body;Body;Body
cg14502659,0.16,0.04578198873,0.852,1.000,chr2,239948617,,
cg18962118,0.20,0.04578248865,0.852,1.000,chr12,118572829,PEBP1,TSS1500
cg14228830,0.26,0.04578437679,0.852,1.000,chr3,139257229,RBP1;RBP1;RBP1,Body;Body;Body
cg02392359,0.35,0.04578498452,0.852,1.000,chr15,55572079,RAB27A,5'UTR
cg01432055,0.12,0.04578694704,0.852,1.000,chr3,124873848,SLC12A8,Body
cg19354468,0.18,0.04578732218,0.852,1.000,chr3,123340786,MYLK;MYLK;MYLK-AS1;MYLK-AS1;MYLK;MYLK;MYLK;MYLK,TSS1500;TSS1500;Body;Body;Body;Body;Body;Body
cg05594410,0.36,0.04578772603,0.852,1.000,chr17,12692485,ARHGAP44;LOC100128006,TSS1500;Body
cg08446987,0.16,0.04578877309,0.852,1.000,chr4,88868530,,
cg19744419,0.11,0.04578959351,0.852,1.000,chr9,20559915,MLLT3;MLLT3,Body;Body
cg18301624,-0.15,0.04579034012,0.852,1.000,chr18,33709784,ELP2;SLC39A6;SLC39A6,TSS200;TSS1500;TSS1500
cg14280283,-0.29,0.04579143961,0.852,1.000,chr9,139903861,ABCA2;ABCA2,Body;Body
cg22125902,0.24,0.04579253183,0.852,1.000,chr1,26002535,MAN1C1,Body
cg27395450,-0.16,0.04579311789,0.852,1.000,chr3,52322044,GLYCTK;GLYCTK;GLYCTK;GLYCTK;GLYCTK;GLYCTK,Body;5'UTR;Body;Body;5'UTR;Body
cg16218910,0.13,0.04579350746,0.852,1.000,chr17,78878579,RPTOR;RPTOR,Body;Body
cg07790747,0.12,0.04579755829,0.852,1.000,chr16,56266223,GNAO1;GNAO1,Body;Body
cg20465794,-0.25,0.04579773612,0.852,1.000,chr11,111169943,C11orf92;C11orf93,5'UTR;TSS200
cg03259733,-0.18,0.04579791268,0.852,1.000,chr22,19435237,C22orf39;C22orf39,1stExon;1stExon
cg05237360,0.32,0.04579916098,0.852,1.000,chr12,133360704,GOLGA3,Body
cg11235543,0.20,0.04580194933,0.852,1.000,chr10,131557193,MGMT,Body
cg14334899,0.12,0.04580245069,0.852,1.000,chr6,137255416,,
cg12437481,-0.51,0.04580268582,0.852,1.000,chr16,420112,MRPL28,Body
cg08639757,0.11,0.04580377647,0.852,1.000,chr15,44847386,EIF3J;EIF3J;EIF3J,Body;Body;Body
cg15026243,-0.46,0.04580608466,0.852,1.000,chr5,465330,EXOC3,Body
cg25277187,0.27,0.04580674343,0.852,1.000,chr14,52535028,NID2,Body
cg09033138,-0.61,0.04580769458,0.852,1.000,chr9,123605369,PSMD5;PSMD5;PSMD5-AS1,TSS200;TSS200;Body
cg01186457,-0.21,0.04580880283,0.852,1.000,chr19,36336503,NPHS1,Body
cg01643325,0.14,0.04580966305,0.852,1.000,chr4,39027168,TMEM156;TMEM156,Body;Body
cg15545410,-0.23,0.04581093486,0.852,1.000,chr7,1337136,,
cg00332850,0.21,0.0458126794,0.852,1.000,chr8,143202817,,
cg06783102,0.15,0.04581441136,0.852,1.000,chr1,169394524,C1orf114,5'UTR
cg00339300,-0.11,0.04581491796,0.852,1.000,chr1,61508924,,
cg22852235,0.18,0.04581581844,0.852,1.000,chr8,25311511,KCTD9,Body
cg25577866,-0.17,0.0458168686,0.852,1.000,chr18,2656816,SMCHD1,Body
cg18847749,0.25,0.04581892751,0.852,1.000,chr11,59333723,,
cg24931242,-0.18,0.04582075103,0.852,1.000,chr8,95651433,,
cg11724691,0.19,0.04582103038,0.852,1.000,chr11,72475966,STARD10,Body
cg12565605,-0.10,0.04582172196,0.852,1.000,chr5,179050226,HNRNPH1;HNRNPH1,5'UTR;5'UTR
cg17221955,0.23,0.04582312543,0.852,1.000,chr8,93681009,,
cg26155674,0.22,0.04582319202,0.852,1.000,chr2,86793873,,
cg17892150,-0.19,0.04582642518,0.852,1.000,chr10,133769511,PPP2R2D;PPP2R2D;PPP2R2D,3'UTR;3'UTR;Body
cg14620184,0.17,0.04582708665,0.852,1.000,chr2,29941470,ALK,Body
cg18366169,-0.28,0.04582739464,0.852,1.000,chr5,1948875,,
cg26850144,-0.17,0.04582751812,0.852,1.000,chr11,69635508,FGF3,TSS1500
cg26336118,0.11,0.04582824867,0.852,1.000,chr1,97303097,,
cg26710891,-0.25,0.04582967756,0.852,1.000,chr17,2324923,METT10D,Body
cg09468207,0.24,0.04582979141,0.852,1.000,chr3,170152397,CLDN11,3'UTR
cg20970886,0.19,0.04583195033,0.852,1.000,chr3,192568714,C3orf59,Body
cg01643110,-0.12,0.04583247571,0.852,1.000,chr3,47619726,CSPG5;CSPG5;CSPG5;CSPG5;CSPG5,5'UTR;5'UTR;Body;Body;Body
cg07428067,0.13,0.04583339035,0.852,1.000,chr20,53223825,DOK5;DOK5,Body;Body
cg14982987,0.11,0.04583711909,0.852,1.000,chr14,102302025,PPP2R5C;PPP2R5C;PPP2R5C;PPP2R5C;PPP2R5C,Body;Body;Body;Body;Body
cg08323023,0.22,0.04583759012,0.852,1.000,chr6,149556901,TAB2,Body
cg06025267,-0.18,0.04583805096,0.852,1.000,chr3,57742858,SLMAP,TSS1500
cg03234123,-0.12,0.04583827824,0.852,1.000,chr4,56915900,,
cg18093161,0.22,0.04583946288,0.852,1.000,chr7,120163093,KCND2,Body
cg23412191,0.21,0.04584088427,0.852,1.000,chr2,114764668,LINC01191,Body
cg25692002,0.19,0.04584116808,0.852,1.000,chr6,169586434,,
cg00537910,0.38,0.04584205574,0.852,1.000,chr2,220084611,ATG9A;ATG9A;ABCB6,3'UTR;3'UTR;TSS1500
cg16608857,0.23,0.04584263504,0.852,1.000,chr7,127580948,SND1,Body
cg17779289,-0.17,0.04584355698,0.852,1.000,chr6,33272148,TAPBP;TAPBP;TAPBP,Body;Body;Body
cg03887910,-0.11,0.04584397997,0.852,1.000,chr6,26156499,HIST1H1E,TSS200
cg21448167,0.11,0.04584771111,0.852,1.000,chr12,3333872,TSPAN9;TSPAN9,Body;Body
cg21808111,0.11,0.0458484649,0.852,1.000,chr9,127538167,OLFML2A,TSS1500
cg11749959,0.22,0.04585113467,0.852,1.000,chr5,148714646,AFAP1L1;AFAP1L1,Body;Body
cg22140920,0.16,0.04585170696,0.852,1.000,chr2,171095457,MYO3B;MYO3B;MYO3B;MYO3B;MYO3B,Body;Body;Body;Body;Body
cg08781042,-0.19,0.04585175305,0.852,1.000,chr12,48166839,SLC48A1,TSS200
cg02087101,0.09,0.04585323763,0.852,1.000,chr16,88951569,CBFA2T3;CBFA2T3,Body;Body
cg00101079,0.19,0.04585338657,0.852,1.000,chr5,55486693,ANKRD55,Body
cg04117832,-0.18,0.04585377242,0.852,1.000,chr2,152685230,ARL5A;ARL5A;ARL5A,TSS1500;TSS1500;TSS1500
cg10328471,0.14,0.04585409738,0.852,1.000,chr5,16579434,FAM134B,Body
cg17007693,0.28,0.04585509625,0.852,1.000,chr18,12041356,,
cg01794992,0.23,0.04585773604,0.852,1.000,chr21,44442805,PKNOX1;PKNOX1,Body;Body
cg14219681,0.23,0.04585817159,0.852,1.000,chr14,49973765,,
cg12333112,-0.11,0.04586090661,0.852,1.000,chr17,38278849,MSL1;MSL1,1stExon;5'UTR
cg06937653,0.11,0.04586184721,0.852,1.000,chr14,71291951,,
cg09762582,0.18,0.04586197752,0.852,1.000,chr21,45624178,,
cg26039762,0.23,0.04586632698,0.852,1.000,chr3,13177788,,
cg20439457,0.23,0.04586635583,0.852,1.000,chr12,40948759,MUC19,Body
cg13033474,0.18,0.04586702047,0.852,1.000,chr2,174896822,,
cg11633191,-0.12,0.04586835448,0.852,1.000,chr17,66244104,AMZ2;AMZ2;AMZ2;AMZ2;AMZ2;AMZ2,TSS200;TSS200;TSS200;TSS200;TSS200;TSS200
cg11602997,-0.32,0.04586897232,0.852,1.000,chr17,29982235,,
cg17343545,0.12,0.0458696337,0.852,1.000,chr20,40346729,,
cg07155318,0.19,0.04587124792,0.852,1.000,chr20,59599304,,
cg22905097,-0.32,0.0458712809,0.852,1.000,chr13,43566401,EPSTI1;EPSTI1,TSS200;TSS200
cg26668619,0.23,0.04587174035,0.852,1.000,chr10,34322284,,
cg12673019,0.11,0.04587483587,0.852,1.000,chr11,17939679,SERGEF,Body
cg10570745,0.10,0.04587494222,0.852,1.000,chr2,201640187,AOX2P,Body
cg06876685,0.18,0.04587533581,0.852,1.000,chr9,16028763,,
cg02505347,0.21,0.04587940658,0.852,1.000,chr11,34248065,ABTB2,Body
cg02881788,-0.36,0.04588096886,0.852,1.000,chr9,121209516,,
cg27022570,0.34,0.04588434732,0.852,1.000,chr14,50155261,POLE2,TSS1500
cg00764796,-0.29,0.0458858761,0.852,1.000,chr16,433504,LOC100134368,Body
cg23028721,0.15,0.04588702521,0.852,1.000,chr1,248365229,OR2M3,TSS1500
cg18476912,0.11,0.04588741177,0.852,1.000,chr12,71182748,PTPRR;PTPRR,TSS200;Body
cg09349897,-0.13,0.04588771426,0.852,1.000,chr1,155108116,SLC50A1;SLC50A1;SLC50A1;SLC50A1;SLC50A1;SLC50A1;SLC50A1;SLC50A1;SLC50A1;SLC50A1;SLC50A1,5'UTR;1stExon;5'UTR;Body;TSS200;TSS200;TSS200;TSS200;TSS200;TSS200;TSS200
cg22677556,0.23,0.04588842102,0.852,1.000,chr1,12238390,TNFRSF1B,Body
cg19577149,0.21,0.04588881866,0.852,1.000,chr12,96189871,,
cg21414842,0.21,0.04588946855,0.852,1.000,chr1,61545075,NFIA,Body
cg14282850,-0.22,0.04588949267,0.852,1.000,chr10,123924917,TACC2;TACC2;TACC2;TACC2,Body;Body;Body;Body
cg15867101,0.12,0.04589052402,0.852,1.000,chr21,27423439,APP;APP;APP;APP;APP;APP;APP;APP;APP;APP,Body;Body;Body;Body;Body;Body;Body;Body;Body;Body
cg14265066,-0.22,0.04589593758,0.852,1.000,chr9,137326227,RXRA;RXRA;RXRA,Body;Body;Body
cg24996440,-0.19,0.04589604112,0.852,1.000,chr2,3583570,,
cg14481604,-0.37,0.04589646377,0.852,1.000,chr15,25334117,SNORD116-22,TSS1500
cg06608224,-0.19,0.04589907009,0.852,1.000,chr17,26973493,KIAA0100,TSS1500
cg02739534,0.18,0.0458995295,0.852,1.000,chr10,24599184,KIAA1217;KIAA1217;KIAA1217;KIAA1217,Body;Body;Body;Body
cg22417975,0.12,0.04590097421,0.852,1.000,chr2,206951140,INO80D,TSS1500
cg19760563,0.11,0.04590207377,0.852,1.000,chr18,41168321,,
cg18955691,-0.17,0.04590259719,0.852,1.000,chr11,107434614,ALKBH8,5'UTR
cg20811905,0.17,0.04590279608,0.852,1.000,chr8,103697915,,
cg27207911,0.13,0.04590435994,0.852,1.000,chr20,55034970,,
cg11905510,0.13,0.04590489426,0.852,1.000,chr12,132252645,SFRS8,Body
cg16696536,-0.11,0.04590633488,0.852,1.000,chr3,59035729,C3orf67,TSS200
cg26272058,-0.37,0.04590647518,0.852,1.000,chr11,71814497,LRTOMT;C11orf59;LRTOMT;LRTOMT,Body;TSS200;Body;Body
cg06680465,0.15,0.04591054251,0.852,1.000,chr4,3113829,HTT,Body
cg06273041,-0.12,0.04591226639,0.852,1.000,chr6,30710462,FLOT1,TSS200
cg11346754,-0.40,0.0459149601,0.852,1.000,chr2,105946772,TGFBRAP1;TGFBRAP1,TSS1500;TSS1500
cg07772128,0.11,0.04591689843,0.852,1.000,chr15,75095447,CSK;CSK,3'UTR;3'UTR
cg21949333,-0.12,0.04591735229,0.852,1.000,chr2,230136146,PID1;PID1,TSS200;TSS200
cg08021954,0.23,0.04591831619,0.852,1.000,chr5,4981104,,
cg16075164,0.19,0.04591844602,0.852,1.000,chr13,44682265,,
cg13993176,0.11,0.04592088892,0.852,1.000,chr9,98771728,,
cg19659689,0.18,0.04592173036,0.852,1.000,chr11,66360770,CCDC87;CCS,TSS1500;1stExon
cg10005610,0.16,0.04592313117,0.852,1.000,chr9,96789796,,
cg06397347,0.22,0.04592493603,0.852,1.000,chr11,57829011,OR9Q1,5'UTR
cg24165088,0.26,0.04592520392,0.852,1.000,chr8,127972606,,
cg03747304,0.22,0.04592779891,0.852,1.000,chr12,124908877,NCOR2;NCOR2,Body;Body
cg02213716,-0.16,0.04592809384,0.852,1.000,chr13,99853497,UBAC2;UBAC2;UBAC2;UBAC2,5'UTR;Body;Body;1stExon
cg19955817,0.26,0.04592826303,0.852,1.000,chr7,155319421,CNPY1,5'UTR
cg05758296,0.19,0.0459289827,0.852,1.000,chr3,190231663,IL1RAP;IL1RAP;IL1RAP;IL1RAP;IL1RAP;IL1RAP,TSS200;TSS200;TSS200;TSS200;TSS200;TSS200
cg02265504,0.14,0.04592902396,0.852,1.000,chr15,43722207,RNU6-28P;TP53BP1;TP53BP1;TP53BP1,Body;Body;Body;Body
cg16358215,0.17,0.04592929101,0.852,1.000,chr11,70455662,SHANK2;SHANK2,Body;Body
cg15195702,0.14,0.04592973679,0.852,1.000,chr22,29312866,ZNRF3;ZNRF3,TSS1500;Body
cg04287697,0.15,0.04593266705,0.852,1.000,chr17,13565566,,
cg26434250,0.22,0.04593342387,0.852,1.000,chr1,184376660,C1orf21,5'UTR
cg22013019,0.16,0.04593347032,0.852,1.000,chr6,1558789,,
cg00705280,-0.17,0.04593366193,0.852,1.000,chr2,219866493,MIR375,TSS200
cg14934826,-0.18,0.04593383832,0.852,1.000,chr6,91210357,,
cg12717533,0.14,0.0459343677,0.852,1.000,chr2,26397154,FAM59B,Body
cg24059366,0.20,0.04593948129,0.852,1.000,chr3,100053457,NIT2,TSS200
cg22648950,0.18,0.04594006613,0.852,1.000,chr14,94562518,IFI27L1;IFI27L1,5'UTR;5'UTR
cg17486314,0.24,0.04594011194,0.852,1.000,chr6,90778227,BACH2;BACH2,5'UTR;5'UTR
cg26099018,0.22,0.04594026771,0.852,1.000,chr4,165954480,TRIM60,5'UTR
cg12183570,0.15,0.04594135872,0.852,1.000,chr6,3495038,,
cg16169149,0.27,0.04594286931,0.852,1.000,chr19,44286069,KCNN4,TSS1500
cg10403138,0.11,0.04594301834,0.852,1.000,chr9,116872922,,
cg06267139,0.20,0.04594445293,0.852,1.000,chr1,23704878,,
cg03042427,0.19,0.04594656818,0.852,1.000,chr20,2432429,,
cg19807872,0.24,0.04594758437,0.852,1.000,chr3,87104264,,
cg20712274,-0.10,0.04594760071,0.852,1.000,chr19,9946111,PIN1,Body
cg03934978,0.26,0.04594788643,0.852,1.000,chr15,85826054,,
cg14886319,-0.31,0.04594877159,0.852,1.000,chr2,201535097,AOX1,Body
cg15277778,-0.36,0.04594892695,0.852,1.000,chr12,48169438,SLC48A1,Body
cg11749797,0.13,0.04594906691,0.852,1.000,chr10,49409541,FRMPD2,Body
cg01571840,0.16,0.04595160017,0.852,1.000,chr19,16497886,EPS15L1;EPS15L1;EPS15L1;EPS15L1;EPS15L1,Body;Body;Body;Body;Body
cg11275536,-0.31,0.04595160076,0.852,1.000,chr8,131457214,ASAP1;ASAP1,TSS1500;TSS1500
cg07790489,-0.36,0.04595473803,0.852,1.000,chr1,232756306,,
cg21748464,0.24,0.04595635062,0.852,1.000,chr7,20204222,MACC1,5'UTR
cg25683549,-0.12,0.04595660889,0.852,1.000,chr2,177134060,MTX2;MTX2,TSS200;TSS200
cg07784054,0.25,0.04595729722,0.852,1.000,chr22,50785141,SAPS2,5'UTR
cg14019757,-0.21,0.04595758854,0.852,1.000,chr17,67231728,ABCA10,5'UTR
cg23205387,-0.26,0.04595804562,0.852,1.000,chr7,152623043,,
cg02247405,-0.21,0.04595838315,0.852,1.000,chr11,19541450,NAV2-AS4;NAV2-AS4;NAV2,Body;ExonBnd;Body
cg25750719,-0.14,0.04595846009,0.852,1.000,chr6,26033975,HIST1H2AB,TSS200
cg01052291,-0.18,0.04595965807,0.852,1.000,chr6,133036573,VNN1,TSS1500
cg01504379,0.20,0.0459618279,0.852,1.000,chr9,119051194,PAPPA,Body
cg25392704,0.16,0.04596286512,0.852,1.000,chr7,154824972,,
cg09758865,-0.12,0.04596443198,0.852,1.000,chr16,21611969,METTL9;METTL9,Body;Body
cg13912573,0.27,0.04596452483,0.852,1.000,chr9,92293297,LOC100129066,Body
cg00375819,0.70,0.04596492217,0.852,1.000,chr3,11033866,SLC6A1,TSS1500
cg05456161,0.20,0.04596668811,0.852,1.000,chr9,135423096,C9orf171;C9orf171,Body;Body
cg07555734,0.19,0.04596725374,0.852,1.000,chr12,79357799,SYT1;SYT1;SYT1,5'UTR;5'UTR;5'UTR
cg07841463,-0.14,0.0459690372,0.852,1.000,chr5,37370967,NUP155;NUP155,1stExon;TSS200
cg21946524,0.23,0.04596997707,0.852,1.000,chr11,64905136,,
cg12361253,0.16,0.04597017492,0.852,1.000,chr3,29361002,RBMS3;RBMS3;RBMS3;RBMS3;RBMS3,Body;Body;Body;Body;Body
cg12791433,0.36,0.04597093123,0.852,1.000,chr5,122371239,PPIC,Body
cg23133335,0.45,0.04597305114,0.852,1.000,chr8,23193466,LOC100507156;LOXL2,TSS1500;Body
cg11588288,0.25,0.04597342078,0.852,1.000,chr17,80397962,HEXDC,Body
cg23906885,0.12,0.04597371582,0.852,1.000,chr2,95879880,,
cg03492894,0.21,0.04597737846,0.852,1.000,chr11,46391995,DGKZ;DGKZ;DGKZ;DGKZ;DGKZ;DGKZ;DGKZ,Body;Body;Body;Body;Body;Body;Body
cg09646206,-0.10,0.04597844713,0.852,1.000,chr20,17949260,C20orf72;SNX5;SNX5,TSS1500;5'UTR;TSS200
cg22567621,-0.10,0.045980876,0.852,1.000,chr1,11539241,PTCHD2,TSS200
